"INDEX","PRICE"
176,355990.313706503
177,156896.643989006
178,455141.635993624
179,265082.036258282
180,486528.518721457
181,305884.371634085
182,286947.605709756
183,464100.180789746
184,486661.649657262
185,296844.205147401
186,367066.931060994
187,389902.778085905
188,440602.18687024
189,264070.997757314
190,289197.307026851
191,515479.724832932
192,400930.062053383
193,367966.215300376
194,428771.532722775
195,278516.76271335
196,292364.957084102
197,357580.747702265
198,389360.844431639
199,290367.643642394
200,361217.795075252
201,518415.611525518
202,400154.655731693
203,430335.217647244
204,355726.775265616
205,506886.24350876
206,378114.170752984
207,446250.154194995
208,314308.854490448
209,485167.89051931
210,400716.402668943
211,311143.750873653
212,374487.552471131
213,436537.823716388
214,401116.675712607
215,425811.683329304
216,493879.830048945
217,405021.299213074
218,452008.883297653
219,456115.815222557
220,412312.132780565
221,535166.442886914
222,498751.804173939
223,636434.977832862
224,424270.913953796
225,445878.628592259
226,557999.389968734
227,541342.528178869
228,541342.528178869
229,582006.159853041
230,563804.4756699
231,614651.265899579
232,546471.444676023
233,593436.140810104
234,409545.103707326
235,654764.789366906
236,675653.050069603
237,653359.771622423
238,574585.130828884
239,663405.793225794
240,434245.467963705
241,586681.742475681
242,683054.538088029
243,748679.422748634
244,535180.617791781
245,576549.735238378
246,652481.450905786
247,652607.081473522
248,639898.847166651
249,1007637.95906506
250,367211.162822472
251,539561.300322753
252,337957.783715558
253,512374.087837889
254,444896.859072177
255,524757.717291315
256,165218.18967542
257,165128.417593228
258,150790.634237186
259,578774.737126573
260,148752.628450223
261,308110.629063774
262,273327.710221392
263,281853.833342775
264,462857.522147907
265,430014.702579888
266,449297.449458127
267,397747.417905485
268,473946.951977804
269,278363.540822208
270,307577.18796393
271,458617.563784814
272,490522.751801866
273,316173.720564877
274,620710.997911973
275,446167.469826255
276,399164.979355115
277,521141.128544367
278,395917.184033537
279,248379.593381351
280,457706.343994522
281,488922.99154311
282,465941.608803194
283,425296.343825944
284,408264.608449957
285,432423.718430987
286,512137.282211236
287,490796.52053375
288,387466.199198174
289,431956.885760951
290,537794.858855796
291,339454.92243405
292,417618.460594185
293,497264.999392558
294,485372.578758039
295,554212.665748626
296,616062.302180008
297,496496.456009051
298,544218.981243951
299,506381.432091947
300,553301.684268567
301,492496.105198805
302,349723.748211131
303,369553.353544557
304,484178.661325567
305,483952.395424025
306,563198.681358642
307,533233.553293735
308,613768.115021411
309,725198.155924727
310,612498.770200255
311,755536.340316604
312,682454.546515019
313,357390.698688723
314,672447.581778714
315,143430.688568173
316,150121.989554921
317,165542.209750211
318,164204.464655395
319,294969.018400945
320,430549.954338343
321,165297.764298169
322,182471.92273895
323,572878.766934129
324,157601.100551426
325,468248.235932438
326,337267.508030766
327,266210.652488408
328,388864.608703205
329,379094.7371982
330,375376.272895495
331,387662.905266428
332,450940.349801087
333,456050.950721685
334,322591.679961356
335,290526.967413819
336,317779.698435732
337,407164.363039635
338,461981.27001436
339,428875.168026543
340,366110.163437514
341,556454.509202084
342,379773.824043839
343,435291.627770496
344,311690.541201667
345,676976.189101697
346,404825.189481954
347,480665.219085562
348,477671.219219552
349,530148.313650048
350,469706.646330524
351,477507.493000975
352,473348.399151015
353,516272.973384417
354,501296.051157939
355,504434.178884733
356,421951.812121308
357,443584.30441588
358,520926.572067051
359,562561.016650333
360,564793.802979202
361,408031.758071158
362,628392.567545073
363,369356.33772493
364,493530.36973332
365,531398.781316127
366,540577.485045565
367,572644.080599279
368,608942.186494409
369,719558.197176734
370,604677.05340848
371,730554.291184053
372,668164.85862735
373,568373.290471539
374,514672.666254208
375,677801.968092452
376,716824.717222305
377,510621.629191643
378,680986.351528972
379,875883.15324094
380,458812.811738977
381,682183.047571362
382,177172.986355664
383,366055.07249354
384,157829.504032739
385,144652.704597569
386,156713.392100229
387,148767.135098745
388,164620.615202405
389,387507.079890363
390,287758.184937571
391,336929.681351108
392,285813.755787557
393,327720.602019237
394,425950.87703784
395,283531.26477003
396,285498.038416926
397,342046.840794944
398,376013.67267772
399,364998.080890471
400,354066.147258445
401,342614.276036413
402,546586.893684585
403,311305.836968439
404,332682.957722745
405,440565.876715867
406,356342.052985039
407,490464.512732368
408,385982.150068122
409,490472.674994049
410,443428.350962556
411,510599.494526448
412,424688.46656524
413,432562.170593513
414,488469.39423879
415,604514.571597957
416,409855.78312819
417,487507.114578314
418,428081.956202746
419,400863.445292862
420,532911.964901141
421,516676.988033098
422,523902.853475143
423,513773.724207027
424,685181.1646138
425,635825.075898913
426,427031.772662372
427,351675.377715984
428,406188.596913908
429,529048.018352961
430,419944.17723187
431,526762.212854602
432,477733.631291727
433,731955.822562542
434,625598.039700684
435,575125.500929356
436,575921.017009492
437,604978.604961449
438,558970.482740252
439,486953.139642421
440,528608.673828856
441,524816.846626026
442,633665.644941161
443,589302.013382253
444,691802.233530605
445,669154.872006698
446,784263.117820345
447,640773.640020831
448,991849.129355745
449,149849.034768853
450,509823.704874263
451,156480.433151889
452,158836.383542496
453,158299.352785563
454,163343.43454696
455,431567.684002325
456,459383.931557161
457,372016.155796524
458,460930.240847421
459,431313.518333652
460,522124.702072554
461,259720.539010801
462,470241.72642443
463,692964.919058684
464,456548.466086503
465,391901.369602895
466,499058.487818091
467,276024.036291665
468,415364.29959895
469,305270.449300139
470,441883.601018517
471,244841.101684179
472,316382.586167463
473,325333.411809992
474,304267.016796349
475,444746.814269804
476,386070.408663561
477,456786.77368839
478,372076.839147599
479,569755.512175013
480,419019.934853583
481,263791.047537566
482,451097.867029488
483,464970.519208443
484,466290.506124568
485,397907.473084307
486,603632.772657578
487,456865.835295203
488,432348.905039412
489,393243.753640642
490,532393.301030539
491,462649.214753364
492,621184.667650644
493,459224.703064474
494,485230.756662549
495,743830.513652382
496,505305.973721065
497,502098.015358337
498,686004.634992926
499,549837.178179023
500,510427.056155638
501,591130.369430906
502,543553.610078272
503,513706.433568652
504,563504.214193311
505,525700.163526837
506,547189.286466374
507,498465.311143209
508,533233.553293735
509,560403.481341662
510,591046.764768485
511,534194.679207401
512,758705.209857227
513,566978.659834947
514,625035.639083789
515,797823.559518208
516,673407.557632418
517,567766.713018551
518,615528.707692455
519,1058041.27567432
520,520881.354747286
521,165218.18967542
522,177169.754035594
523,161180.831741231
524,155422.323731405
525,391057.434011325
526,167564.584124553
527,405056.181503643
528,346586.202579952
529,163568.107334868
530,504833.779640353
531,369073.792298823
532,287498.93170122
533,388317.41699658
534,325139.386124381
535,541176.726146885
536,366794.615781999
537,325968.046145216
538,764536.49026218
539,328882.371882219
540,397371.995040622
541,321587.982982361
542,304470.814679653
543,587088.40012925
544,435701.231545277
545,508250.144179619
546,355979.605231183
547,514824.061079515
548,457166.809713417
549,520085.919518463
550,641279.225524256
551,446852.285472517
552,431456.530455013
553,433887.455790212
554,501854.430620259
555,598709.231928361
556,395276.833522095
557,449996.671586146
558,474538.124612662
559,642247.772753855
560,780019.894214784
561,482343.109104701
562,503290.532006361
563,522941.575213541
564,434092.789553069
565,508775.044379375
566,513697.742121265
567,429059.614761085
568,635895.442921941
569,592578.496571372
570,687123.317579248
571,466773.598829811
572,579745.19612397
573,642425.052426013
574,552813.112541054
575,437591.688492124
576,589162.552621871
577,726831.317539764
578,579930.874396524
579,637667.720233348
580,733053.582937416
581,600960.888342502
582,724860.289857637
583,536417.94395457
584,469659.531838835
585,697056.761566438
586,409225.364058125
587,321342.570105124
588,158745.320475622
589,461431.613498839
590,313888.000491317
591,160332.894403096
592,165051.398236294
593,310719.356633193
594,472309.593257334
595,393168.646294517
596,267616.244362542
597,164863.857755578
598,346962.658885526
599,388025.189882897
600,450666.430870816
601,388186.840888071
602,380373.193995435
603,366063.760857728
604,329620.568375654
605,387330.309109809
606,346494.735392225
607,360441.406236575
608,630321.694721776
609,272938.921509678
610,534526.699709802
611,413755.582493004
612,491214.525418277
613,405686.659368327
614,434982.303281448
615,441928.14666505
616,545657.349757965
617,436486.325328327
618,542884.010040796
619,433493.996457238
620,377578.777864543
621,523565.681286569
622,468918.189202003
623,538791.025580219
624,470075.584827307
625,448787.805608025
626,437363.617474739
627,652260.130363891
628,576759.774367744
629,556021.190893078
630,635592.392021347
631,515744.991186403
632,652260.130363891
633,472614.151612183
634,610413.776707947
635,656172.458241724
636,799076.871374026
637,779954.913626997
638,728972.32688303
639,1018068.27067226
640,865196.404530266
641,160941.436064331
642,169149.21131467
643,157915.021572616
644,156713.392100229
645,148752.628450223
646,158299.352785563
647,150850.374796551
648,428434.315414618
649,274532.075583049
650,579523.681339993
651,344249.988908144
652,359843.560760604
653,487948.752408998
654,459708.876504953
655,355570.3002276
656,455267.08836588
657,419457.529559702
658,317384.275571799
659,540935.634937933
660,429002.957422155
661,464587.438812182
662,451325.75954354
663,368518.289287466
664,427605.898076753
665,337665.42342634
666,545123.160538057
667,306100.561904508
668,742350.555350322
669,413896.499273654
670,324718.327429653
671,451925.222071344
672,336901.930684736
673,326029.42044141
674,551507.44228975
675,532794.643809892
676,412495.170663816
677,531612.636437494
678,548498.870043785
679,411053.923416557
680,419288.251904863
681,471238.078405598
682,466330.337505279
683,387818.142168014
684,681774.204775185
685,534224.018145618
686,528064.25288277
687,597996.691893404
688,491410.450350283
689,589014.181004524
690,591882.382378644
691,516884.655000296
692,456095.500206856
693,541410.809798702
694,569644.722965003
695,707025.97893052
696,673689.289382961
697,518318.243483066
698,620157.030607339
699,539992.405200532
700,713936.100667461
701,676266.18198872
702,745853.45795051
703,611011.768169664
704,697041.907227474
705,515569.38856586
706,827335.384674174
707,722663.340914479
708,149849.034768853
709,155375.712897793
710,445058.657990767
711,165007.517270339
712,161827.556892443
713,459348.731228883
714,159266.678693779
715,489634.101454666
716,463884.560108282
717,398958.701548288
718,367772.509237943
719,469894.758471964
720,313190.261056396
721,415391.941751389
722,421970.914311396
723,514581.790761406
724,572370.567381504
725,314767.332801046
726,548270.931057236
727,319094.646421031
728,461197.974632245
729,435825.853855603
730,309272.942221752
731,375846.126399269
732,310626.473565844
733,460112.918877599
734,480638.252023938
735,434337.911492292
736,313105.286578867
737,423984.082714001
738,286818.943482005
739,315605.558007162
740,504451.419857959
741,473860.565738677
742,584181.161132369
743,338367.356578995
744,423716.001496504
745,454790.386822179
746,500724.780989158
747,572046.224812394
748,507628.034636234
749,428263.788464327
750,514664.778008347
751,473242.127703773
752,398078.736489685
753,512137.282211236
754,358810.156627629
755,511947.303117211
756,409504.507462224
757,567023.376610779
758,398734.132424736
759,634607.507464618
760,642261.219254858
761,478209.33341621
762,436111.067827632
763,535134.645922682
764,560688.856341572
765,514009.739021607
766,554910.559349071
767,564992.359183805
768,533233.553293735
769,533233.553293735
770,503538.038315355
771,527108.847529131
772,631083.976204263
773,533768.625460404
774,881496.269085126
775,566123.831218486
776,596457.176555903
777,606826.283485113
778,600549.527977364
779,566940.60144347
780,484828.955585248
781,744443.267402515
782,661777.721272303
783,571157.773989935
784,641088.621782325
785,737897.452432147
786,777873.65024777
787,451805.034268939
788,587338.039644119
789,155647.538572188
790,177172.986355664
791,164630.582525074
792,393145.508285768
793,158631.006582641
794,268741.744370274
795,359176.960173883
796,342664.328419213
797,329848.321426832
798,611816.172542199
799,444901.970327025
800,455073.485101059
801,273472.960791718
802,439681.973643146
803,351024.200254619
804,382661.256475204
805,382215.070508983
806,274721.410183007
807,362449.738933595
808,433013.545011063
809,273833.372677098
810,343086.948494581
811,542630.586851178
812,301656.370266024
813,444847.784775841
814,388770.853762431
815,352858.206203243
816,493129.426517222
817,424365.241172505
818,350752.695563565
819,403376.302611122
820,410041.954025303
821,466810.020074331
822,494707.492467693
823,275049.217024481
824,592963.637009555
825,415361.579548476
826,517095.422188555
827,454265.727131647
828,447006.604030337
829,518811.012703426
830,459975.343051552
831,362075.669469186
832,481144.983139543
833,425739.596754045
834,428035.642248877
835,406574.198157911
836,418209.727631269
837,452644.445851356
838,541711.945576135
839,569785.99582133
840,551355.773787384
841,513364.037943677
842,469198.178183666
843,389892.841312768
844,588548.828619344
845,474277.155448208
846,438633.175285761
847,482642.431930511
848,509330.954631183
849,530331.754773592
850,558069.858443418
851,470204.518010351
852,608527.826805807
853,508538.285753914
854,634057.341765528
855,535448.012576866
856,560729.986923747
857,585405.534811561
858,623191.341007581
859,591565.28704378
860,482663.94940501
861,643270.066043471
862,531356.915373518
863,639548.858503346
864,654914.203954016
865,576389.616729794
866,725356.16543139
867,584594.103978625
868,602140.535192852
869,638457.916869136
870,619751.736908126
871,650221.583635154
872,759616.478852853
873,413951.356012564
874,625663.898601327
875,426400.464323371
876,150790.634237186
877,533023.141779879
878,150850.374796551
879,165124.148247648
880,482702.973106576
881,168538.005217614
882,148021.302158483
883,393582.07214629
884,274223.910457735
885,262568.303483856
886,367086.910610652
887,473433.324858349
888,416355.367047692
889,227708.451797852
890,323908.192391698
891,307939.857232875
892,400221.552705409
893,469359.337656796
894,322897.707805017
895,539652.2510917
896,376793.587799884
897,466937.727891599
898,473446.929855285
899,527641.482409484
900,501632.735022724
901,457891.365732996
902,482278.139688693
903,454012.005371469
904,445874.114792117
905,525150.159648761
906,296033.086773058
907,603474.782126918
908,604245.815744375
909,492992.713406263
910,526199.76012523
911,518022.455860198
912,607560.320066672
913,633407.214258662
914,715074.253882031
915,1063086.20050242
916,160336.362862383
917,155257.510398511
918,165128.417593228
919,156480.433151889
920,280629.660819167
921,278232.200230123
922,461301.139075011
923,157601.100551426
924,157649.0964005
925,151376.088684437
926,801165.56978568
927,489612.575971205
928,166557.992981303
929,317799.388134306
930,577674.319556732
931,296980.105617767
932,401658.057820299
933,434986.373723914
934,267906.067539501
935,446770.956039922
936,583894.650192796
937,285945.033808211
938,419568.83397531
939,305623.361913914
940,382230.574166909
941,423948.451151684
942,437624.480736551
943,685104.24738711
944,515502.539103579
945,485568.334059339
946,426782.655467787
947,390109.278936485
948,332684.078838707
949,565718.648932591
950,530169.017172318
951,457589.729858871
952,496489.44222575
953,639225.226407912
954,432845.810460604
955,573591.311727283
956,682581.038903648
957,542571.381993549
958,562745.51047039
959,634940.603404931
960,441820.935295695
961,598665.189043968
962,641017.258446905
963,496090.923404681
964,556881.982187272
965,676541.082661623
966,569598.266551618
967,675065.770362952
968,655580.231672565
969,618493.691238682
970,724017.302978721
971,544097.931792941
972,322954.575124166
973,156215.990900431
974,451681.043384075
975,170101.244734323
976,160941.436064331
977,143784.284635487
978,156929.016298856
979,147191.283980752
980,161354.777668527
981,178132.83043046
982,163454.230275358
983,170101.244734323
984,347592.077835654
985,448825.141910066
986,417740.36006295
987,148632.524217469
988,161180.831741231
989,360839.460764389
990,332138.457103588
991,497682.059819601
992,597359.865655837
993,258616.862592844
994,305270.449300139
995,278925.707859281
996,535127.260126839
997,402877.942167317
998,262809.186827719
999,329130.833987512
1000,402819.49529114
1001,651100.552072892
1002,429158.981773205
1003,296057.846002927
1004,332138.457103588
1005,458882.650364601
1006,275392.728925042
1007,402623.603863591
1008,345020.095530481
1009,620597.195769065
1010,303671.553891229
1011,377284.408515567
1012,267471.342980202
1013,384171.613256304
1014,479075.565985554
1015,442988.5696774
1016,471330.1819337
1017,485437.736404579
1018,475406.987109962
1019,478970.419507978
1020,462406.780382024
1021,364813.705883738
1022,499784.520045779
1023,500235.943928801
1024,470587.218577596
1025,571666.776734899
1026,484995.503139062
1027,956431.277929025
1028,521145.493823505
1029,537455.853484203
1030,384458.927234164
1031,578983.365016364
1032,571299.545142605
1033,451181.355888677
1034,542144.337283953
1035,475330.714142982
1036,747276.027954095
1037,500438.495022675
1038,686043.204296848
1039,750497.254722676
1040,704453.807880996
1041,996349.885092261
1042,333832.063401941
1043,158894.595640178
1044,170101.244734323
1045,170101.244734323
1046,275648.21587699
1047,156929.016298856
1048,521754.610250709
1049,500974.279845115
1050,164630.582525074
1051,527970.7464585
1052,397560.332217655
1053,387985.315775463
1054,457181.362195552
1055,457391.573354034
1056,422638.826556762
1057,377644.551581509
1058,349778.992424447
1059,247481.262230972
1060,287324.220242048
1061,488680.115828648
1062,453508.232035133
1063,542098.84935749
1064,382238.882716874
1065,468689.856090864
1066,416347.245473607
1067,534483.868422899
1068,545204.372331881
1069,407231.878238651
1070,532652.963386226
1071,478679.096447681
1072,494523.152862722
1073,532773.954185365
1074,513095.914170477
1075,724991.072750113
1076,390224.82473057
1077,624944.571844506
1078,341284.270778305
1079,361789.107030118
1080,458812.811738977
1081,508012.656359475
1082,441349.763863044
1083,491455.114215305
1084,541853.234625336
1085,515345.591531337
1086,621693.692257828
1087,427388.513259114
1088,515005.639828393
1089,596278.895760233
1090,591613.640496378
1091,613900.894624214
1092,492964.047876156
1093,732424.404689246
1094,637442.030536201
1095,579869.01048624
1096,752680.338402122
1097,629309.423751844
1098,548940.239121969
1099,540879.08460966
1100,680279.797797299
1101,678103.758585365
1102,750081.544580785
1103,631232.403717479
1104,874746.890567005
1105,528605.17609728
1106,155194.050377779
1107,426323.519752983
1108,149849.034768853
1109,156999.995001905
1110,159289.321375517
1111,340116.567887772
1112,155407.320350098
1113,305900.021812128
1114,390124.545130867
1115,168290.278139468
1116,150790.634237186
1117,147206.967393958
1118,342893.474715367
1119,318473.149275912
1120,262006.304765057
1121,464547.319720919
1122,467469.201804393
1123,459512.978965649
1124,333465.062065426
1125,293695.624350998
1126,376521.115709437
1127,372159.971147253
1128,529450.727321355
1129,433152.750301921
1130,420103.432581441
1131,341146.395486881
1132,341993.33783239
1133,368141.034253503
1134,443164.790070593
1135,577184.044298904
1136,426323.519752983
1137,447923.497306773
1138,312818.093815604
1139,309088.627349793
1140,400062.454295853
1141,393503.370707583
1142,272015.646636238
1143,351301.187274269
1144,318635.257416467
1145,471663.29932598
1146,391212.749659109
1147,160118.613031278
1148,457251.415518699
1149,525599.393402329
1150,420607.178622745
1151,521411.83112673
1152,473335.190176914
1153,398281.720263633
1154,411837.025810804
1155,646910.578702871
1156,463094.272212205
1157,461154.090445219
1158,268469.604805281
1159,522803.11797143
1160,486288.004986247
1161,522773.00541421
1162,542230.797383342
1163,530510.449842125
1164,468211.720362995
1165,518387.737434864
1166,455915.930836875
1167,442337.468060681
1168,392260.427203491
1169,454361.922376644
1170,571389.724866411
1171,482246.34355942
1172,493926.87122134
1173,471291.574559353
1174,557405.097986219
1175,531326.930676839
1176,426484.979945352
1177,534397.58712402
1178,466467.28432595
1179,506557.68891235
1180,516625.285447299
1181,582528.747919627
1182,529816.427410903
1183,370490.849001743
1184,416045.591821282
1185,496583.310085166
1186,472737.438972046
1187,663757.969154007
1188,479095.53867522
1189,527886.251854513
1190,593367.671906751
1191,683940.794501939
1192,578247.868836944
1193,721850.250372663
1194,746353.539651491
1195,744507.894428823
1196,555455.834617468
1197,702073.990355445
1198,669814.344859784
1199,712940.649259215
1200,970608.146096205
1201,1004271.81289001
1202,1018523.75427934
1203,533164.753586412
1204,530880.921201457
1205,439381.543020388
1206,455586.808018408
1207,575787.030318695
1208,550796.194276941
1209,342107.563298206
1210,378516.897352097
1211,150790.634237186
1212,158463.17108391
1213,469295.714266818
1214,646321.058034006
1215,306421.000037101
1216,157649.0964005
1217,455743.014325817
1218,283865.036264771
1219,384332.640702017
1220,403150.81271998
1221,399577.954230475
1222,285724.866884714
1223,339832.816526727
1224,314775.541593975
1225,400899.116274919
1226,317645.695744235
1227,455586.808018408
1228,244974.337530537
1229,449658.086542902
1230,332424.821424295
1231,327144.640887833
1232,479054.552609951
1233,341043.470880688
1234,410384.062115285
1235,377677.152068687
1236,334001.423431356
1237,529134.386376853
1238,423656.152448449
1239,461997.867463837
1240,341508.500193838
1241,459697.278282873
1242,487084.65321091
1243,289447.37962413
1244,309034.847169045
1245,314591.681535542
1246,309826.548821698
1247,426222.639300847
1248,468403.825901101
1249,458446.052848071
1250,475456.545981786
1251,341620.928998349
1252,513099.900830733
1253,377441.906034198
1254,386438.532907585
1255,410283.185044689
1256,383068.907169845
1257,495055.754727542
1258,487084.65321091
1259,599574.758668207
1260,548757.420253051
1261,539706.990357399
1262,423733.297569293
1263,535192.895322135
1264,462348.179569893
1265,566232.916079531
1266,495448.238906175
1267,510363.772672045
1268,466247.986779175
1269,439395.234683493
1270,538451.527162196
1271,398775.183624213
1272,710399.238712689
1273,601149.835133486
1274,644464.565352875
1275,483007.630627412
1276,697875.171433656
1277,699775.750823399
1278,518780.604424577
1279,569240.250005565
1280,678014.123757665
1281,656833.894564245
1282,379234.350323047
1283,592953.2008085
1284,710339.307387027
1285,695034.625428953
1286,611046.627708552
1287,629472.384681749
1288,804844.03825374
1289,318310.824118701
1290,732342.233592437
1291,691527.108499816
1292,163708.115212429
1293,432314.282684746
1294,164234.653932896
1295,482653.093052008
1296,174996.314160856
1297,157829.504032739
1298,502377.4659258
1299,729187.78945138
1300,161231.126252877
1301,430164.486651755
1302,147191.283980752
1303,333347.46217902
1304,508270.085388815
1305,488541.600505626
1306,453370.018749675
1307,378738.730435778
1308,423384.003671186
1309,325547.233277073
1310,446692.529827265
1311,349476.741054049
1312,386790.588898026
1313,392229.06479282
1314,374709.934746853
1315,316892.327027439
1316,368042.932246445
1317,655311.038729189
1318,493260.540638128
1319,358279.888367188
1320,552598.77101303
1321,477423.927719424
1322,370685.960299479
1323,464386.377313395
1324,403614.809191227
1325,413224.074610845
1326,405243.334576004
1327,462397.107039305
1328,471921.121774101
1329,383497.698473236
1330,374955.267293931
1331,525207.084939067
1332,468292.736374794
1333,397800.354226788
1334,474619.916412526
1335,468222.310445452
1336,468802.209417913
1337,493280.737112949
1338,482162.18003048
1339,560829.903938335
1340,503751.141598511
1341,533893.056356628
1342,478365.581734098
1343,544626.410063267
1344,501793.897191886
1345,511225.434536063
1346,648096.493757298
1347,625943.550717356
1348,484278.886461651
1349,469977.348843936
1350,742670.942747491
1351,631588.118885806
1352,584475.864750768
1353,685020.807152275
1354,707180.414079296
1355,563691.783534236
1356,447617.868038467
1357,662834.730854043
1358,697035.302628392
1359,629775.803127804
1360,761553.929654959
1361,572514.218873039
1362,738385.738308451
1363,756946.689794923
1364,576024.997697623
1365,606915.950032146
1366,365519.077668276
1367,686037.912790371
1368,181336.19887305
1369,156713.392100229
1370,157836.514658663
1371,151400.395113105
1372,150790.634237186
1373,148021.302158483
1374,158745.320475622
1375,405898.921034817
1376,334185.556024496
1377,498789.053022638
1378,457547.102460063
1379,384162.191949742
1380,476962.486551124
1381,393249.679746198
1382,334711.11644214
1383,409975.460576382
1384,289931.082666935
1385,461753.732342327
1386,413579.905833456
1387,607527.398237948
1388,417733.068880836
1389,353682.528804456
1390,474245.17660718
1391,477288.146414114
1392,623681.062551607
1393,390778.508189813
1394,461327.910151974
1395,477361.05407077
1396,537167.578933512
1397,359175.251600044
1398,649657.229725705
1399,491482.008004552
1400,475001.86835412
1401,710859.532214439
1402,496009.534109
1403,569921.668208868
1404,489039.558506118
1405,458694.65576331
1406,558928.698480576
1407,600864.652715551
1408,458251.289997217
1409,429846.747817579
1410,525520.165063289
1411,535193.655259107
1412,421697.708584481
1413,602066.918159732
1414,628007.476170428
1415,422465.757524896
1416,637277.831393591
1417,602228.536675275
1418,409621.405143225
1419,657105.314813454
1420,385492.187152414
1421,729787.758780512
1422,623625.926977003
1423,671336.116354087
1424,301781.104775434
1425,164630.582525074
1426,157161.003229673
1427,491295.069319915
1428,338864.949491996
1429,463412.904932426
1430,366602.515009404
1431,315183.696620356
1432,399577.804755764
1433,273993.673646192
1434,382438.561826185
1435,304601.510626109
1436,591413.254265151
1437,310143.520373371
1438,306289.815333791
1439,624503.864119181
1440,393242.920687721
1441,367772.509237943
1442,336936.058218818
1443,319804.584252543
1444,299279.803689224
1445,469904.145815014
1446,423437.346744775
1447,415573.399806013
1448,523583.048613734
1449,362454.485628039
1450,452571.046646054
1451,427694.961376961
1452,544302.826767631
1453,496215.965679391
1454,516438.66842123
1455,798384.602058771
1456,423115.787538388
1457,507188.682093357
1458,527134.356813914
1459,569239.600644914
1460,560469.693398956
1461,558787.793374913
1462,452288.915030233
1463,656268.400965099
1464,540652.014853865
1465,560992.078272213
1466,475368.325370817
1467,632092.375816726
1468,540634.730131277
1469,580855.851758116
1470,595553.61451708
1471,617503.699033533
1472,477981.716101775
1473,513018.246882242
1474,375936.181217448
1475,720327.442661667
1476,161364.273762319
1477,156480.433151889
1478,696795.440380393
1479,302564.704610764
1480,470472.491330523
1481,414981.830530064
1482,263514.948421206
1483,454575.571202622
1484,303497.749009641
1485,354294.491118366
1486,316240.717730512
1487,324402.915081933
1488,432192.282474658
1489,311018.183745327
1490,358998.865044201
1491,401017.140365668
1492,443258.343844742
1493,413307.779008579
1494,409624.479876062
1495,389751.703478103
1496,435951.749713522
1497,370997.66735703
