"INDEX","PRICE"
750.48,106628.534630832
751.54,165272.530107216
752.6,623801.834997033
753.66,165910.435969299
754.72,172000.901134602
755.78,609030.844735319
756.84,174747.796531619
757.9,723144.145557473
758.96,657135.358472269
760.02,583866.275649578
761.08,609614.767740406
762.14,649957.890735474
763.2,556744.53786785
764.26,561828.552160613
765.32,604271.387483834
766.38,868692.250720538
767.44,915059.379166183
768.5,524381.347082663
769.56,836040.025299966
770.62,519052.289264187
771.68,780041.013188984
772.74,577795.128013309
773.8,579240.127399475
774.86,613573.68692684
775.92,526123.57703961
776.98,712595.639313144
778.04,818983.065314457
779.1,745674.347635685
780.16,525244.062198942
781.22,845381.958687172
782.28,520950.500575066
783.34,668942.033723734
784.4,657495.740859507
785.46,654121.385653356
786.52,921306.797528152
787.58,504536.933501815
788.64,602613.359473501
789.7,619325.562951922
790.76,667849.410310494
791.82,960013.468818554
792.88,950855.631683103
793.94,684314.005294731
795,874609.296826863
796.06,865804.064715008
797.12,787283.340459375
798.18,885801.762918455
799.24,815341.544580826
800.3,776558.803068045
801.36,778674.303965985
802.42,947818.161998567
803.48,773891.522147091
804.54,1023701.69403354
805.6,927123.454374716
806.66,772374.25909778
807.72,835330.240184631
808.78,788738.341309919
809.84,832009.755701374
810.9,916097.97989558
811.96,852089.446941931
813.02,847873.994105169
814.08,728335.028241931
815.14,728335.028241931
816.2,891873.623636651
817.26,894414.874522894
818.32,989643.285137115
819.38,837585.432070689
820.44,1025627.30355945
821.5,1237488.5138038
822.56,1126070.66306965
823.62,824070.956578343
824.68,945848.557625191
825.74,908523.214503862
826.8,858490.175942379
827.86,1137093.95834515
828.92,946735.284889244
829.98,1050225.13413061
831.04,1000790.80187881
832.1,1240402.36027013
833.16,1321983.04664891
834.22,626680.075646469
835.28,944243.58669638
836.34,173887.880587188
837.4,166643.505175495
838.46,172633.181951178
839.52,631628.890344211
840.58,171013.947469552
841.64,482613.114100497
842.7,576601.897622723
843.76,517487.685810791
844.82,524769.274524236
845.88,950416.191918539
846.94,781294.632594235
848,656024.70935783
849.06,558155.792665227
850.12,668818.410439186
851.18,601089.934538606
852.24,594969.502061473
853.3,664452.956580938
854.36,360903.348952718
855.42,554007.954895559
856.48,699276.616639353
857.54,410494.541970358
858.6,555065.738520927
859.66,830214.081416098
860.72,476722.660612785
861.78,753317.077572628
862.84,643400.706956597
863.9,636530.670656452
864.96,705353.541237801
866.02,792750.075830928
867.08,497623.024895147
868.14,572576.268824758
869.2,611865.155590879
870.26,633460.674168766
871.32,789238.665282745
872.38,527568.909426486
873.44,696862.060329366
874.5,600750.675278409
875.56,925209.396809723
876.62,649736.94861681
877.68,625351.348424398
878.74,859472.17820175
879.8,820264.536286042
880.86,633326.352730101
881.92,825568.777669197
882.98,675095.545711232
884.04,648123.615826039
885.1,665762.290695851
886.16,640868.936382628
887.22,644011.870601903
888.28,735795.294630186
889.34,932627.324882926
890.4,751088.927320398
891.46,888087.855246217
892.52,718549.850370909
893.58,748914.475683788
894.64,906673.449668309
895.7,709357.553745501
896.76,669703.735769074
897.82,639368.374204504
898.88,680856.405362641
899.94,837290.515469171
901,875577.714568491
902.06,679388.309791898
903.12,917954.487260973
904.18,835884.653279377
905.24,945342.501359627
906.3,854589.724049514
907.36,846473.952545915
908.42,886128.050186825
909.48,877882.561251115
910.54,1086299.93327851
911.6,782422.439014305
912.66,931094.385059073
913.72,1000655.47510641
914.78,1002070.35267537
915.84,934641.889295446
916.9,981057.404988585
917.96,1064929.11647335
919.02,916868.524889619
920.08,891405.282094006
921.14,999473.217374726
922.2,983133.447661064
923.26,958038.165584244
924.32,1105252.37549221
925.38,578613.933677708
926.44,1068881.06684825
927.5,582039.321047875
928.56,156407.382200634
929.62,828457.142347716
930.68,172796.752937726
931.74,173057.825706555
932.8,669171.163745089
933.86,170548.174210117
934.92,173887.880587188
935.98,578284.666793487
937.04,443858.124543842
938.1,508104.524946201
939.16,580099.329754889
940.22,609474.661149892
941.28,652528.48537956
942.34,504554.422697648
943.4,494839.263230704
944.46,527249.034963746
945.52,577060.944734015
946.58,638509.550505242
947.64,548855.944762415
948.7,1084487.03725085
949.76,585518.645244899
950.82,612096.126564
951.88,692710.049866664
952.94,953623.148130614
954,975779.455410891
955.06,750703.228126325
956.12,906013.825401761
957.18,688324.94133086
958.24,870515.8145747
959.3,857469.041721199
960.36,719815.848566176
961.42,1013433.21773486
962.48,1013433.21773486
963.54,849465.948170924
964.6,896488.886004908
965.66,843333.996540807
966.72,830553.390316988
967.78,922634.153466618
968.84,1089817.71155963
969.9,730279.734018294
970.96,114971.091193361
972.02,161223.997623384
973.08,171369.083603222
974.14,170548.174210117
975.2,517015.744958248
976.26,458792.359019069
977.32,657736.700415221
978.38,179722.23794668
979.44,181751.476557184
980.5,152518.882695263
981.56,1185208.58670424
982.62,675022.767393446
983.68,182012.582481916
984.74,555935.205929904
985.8,692931.740605907
986.86,542835.847973381
987.92,709765.662952024
988.98,638051.559537346
990.04,490881.557890211
991.1,685535.165478903
992.16,901577.804470042
993.22,495384.098311379
994.28,655138.921565582
995.34,504839.082052622
996.4,648616.688719635
997.46,693039.677185094
998.52,676893.245790604
999.58,844802.404552501
1000.64,855641.767620082
1001.7,762274.59643431
1002.76,577455.361371366
1003.82,667659.392480562
1004.88,737762.063136751
1005.94,832827.806120072
1007,878695.73128909
1008.06,698581.065068521
1009.12,834214.192667354
1010.18,858286.257735728
1011.24,719872.320452918
1012.3,891132.601666857
1013.36,1032390.54783729
1014.42,869380.428513066
1015.48,962965.081975397
1016.54,1003393.52540461
1017.6,841727.711990209
1018.66,852226.294020901
1019.72,858286.257735728
1020.78,814282.682421686
1021.84,838321.153202773
1022.9,981060.204434437
1023.96,934977.562239138
1025.02,923711.206169845
1026.08,1002482.76772874
1027.14,966433.199328279
1028.2,1145548.86344962
1029.26,955291.834565878
1030.32,507128.550690445
1031.38,107635.718828664
1032.44,626680.075646469
1033.5,165910.435969299
1034.56,165910.435969299
1035.62,173496.019313213
1036.68,171013.947469552
1037.74,172796.752937726
1038.8,170548.174210117
1039.86,171369.083603222
1040.92,173496.019313213
1041.98,165910.435969299
1043.04,524823.45816046
1044.1,645929.578475807
1045.16,621650.048869206
1046.22,173887.880587188
1047.28,179722.23794668
1048.34,631007.109627959
1049.4,656156.455117705
1050.46,847389.039650242
1051.52,944822.689310124
1052.58,584096.163799618
1053.64,512443.444908099
1054.7,465103.95495791
1055.76,770746.325549661
1056.82,707577.991927842
1057.88,556685.132065863
1058.94,559972.128910518
1060,570538.830812296
1061.06,1013237.70759848
1062.12,580901.621191233
1063.18,512857.236581298
1064.24,656156.455117705
1065.3,620097.115840088
1066.36,559668.525581266
1067.42,668165.766008805
1068.48,576620.98660788
1069.54,890723.74866551
1070.6,506154.883769692
1071.66,645878.733992996
1072.72,485586.835376152
1073.78,581395.980911102
1074.84,787172.202487897
1075.9,686533.425063813
1076.96,706480.328235153
1078.02,745886.756696454
1079.08,782309.870294557
1080.14,887430.650446047
1081.2,723104.193362219
1082.26,619660.357330782
1083.32,729095.395190859
1084.38,715651.921530062
1085.44,794687.937489189
1086.5,907155.544263054
1087.56,750703.228126325
1088.62,925179.228181065
1089.68,848281.808776853
1090.74,848281.808776853
1091.8,685887.847188992
1092.86,782561.492982962
1093.92,910572.340547216
1094.98,874527.562473359
1096.04,874972.741174679
1097.1,878832.580826441
1098.16,989534.890636555
1099.22,863402.06612486
1100.28,1001006.03292598
1101.34,1241262.09778551
1102.4,969266.459711383
1103.46,1272827.77333985
1104.52,485175.925497433
1105.58,164851.4795509
1106.64,165910.435969299
1107.7,165910.435969299
1108.76,425773.010052936
1109.82,171013.947469552
1110.88,652034.304788483
1111.94,813790.899797659
1113,172633.181951178
1114.06,850982.783881817
1115.12,550901.289570663
1116.18,674276.336655427
1117.24,614837.842174439
1118.3,944399.757517042
1119.36,558074.699386739
1120.42,720231.351576865
1121.48,625821.699288449
1122.54,429236.745902501
1123.6,363046.779424194
1124.66,774217.214185142
1125.72,635191.54116588
1126.78,808587.542964636
1127.84,637514.833509641
1128.9,700760.881732941
1129.96,780712.479575347
1131.02,776558.803068045
1132.08,677532.833137844
1133.14,821525.153763967
1134.2,787585.197212342
1135.26,667978.98916539
1136.32,908923.033317023
1137.38,697254.807877156
1138.44,827899.921166734
1139.5,1035876.88568412
1140.56,764379.518322884
1141.62,1030960.24295658
1142.68,509048.406370218
1143.74,689782.039709782
1144.8,850998.68641704
1145.86,848805.815718536
1146.92,666319.833855818
1147.98,872466.581673375
1149.04,811820.399844251
1150.1,965257.883061975
1151.16,898398.521240897
1152.22,747596.48165528
1153.28,733870.301786006
1154.34,1076274.51366945
1155.4,840043.098146552
1156.46,1041039.04535571
1157.52,1057942.62794878
1158.58,1001541.6498327
1159.64,1128336.40454565
1160.7,917816.214097196
1161.76,990707.466859263
1162.82,1159517.29486412
1163.88,1026664.41741873
1164.94,1082056.8535754
1166,1002261.75725943
1167.06,1079336.59555954
1168.12,915531.233738092
1169.18,1053524.10950426
1170.24,1163309.38383893
1171.3,824681.26522385
1172.36,110251.11705612
1173.42,573821.816247351
1174.48,110251.11705612
1175.54,152028.358076728
1176.6,164851.4795509
1177.66,548598.674487408
1178.72,146439.546784277
1179.78,505038.448839977
1180.84,530223.252516664
1181.9,152518.882695263
1182.96,156407.382200634
1184.02,172796.752937726
1185.08,621386.076835201
1186.14,498477.213561861
1187.2,505855.812913903
1188.26,661685.556810551
1189.32,697583.716866841
1190.38,728111.178604809
1191.44,518275.998344579
1192.5,577072.566721254
1193.56,656243.791637117
1194.62,648004.739957251
1195.68,670395.884472152
1196.74,649062.431067658
1197.8,758813.668846997
1198.86,626145.854912351
1199.92,616620.392228557
1200.98,659982.056989524
1202.04,471087.057101175
1203.1,998813.202853638
1204.16,573821.816247351
1205.22,609382.692667234
1206.28,643781.072519902
1207.34,527449.001652628
1208.4,701228.934634696
1209.46,595886.486757813
1210.52,582085.976272365
1211.58,632050.048117388
1212.64,513369.075295204
1213.7,645958.340680589
1214.76,651127.083588647
1215.82,167037.382713524
1216.88,703131.338717182
1217.94,578332.267568255
1219,642974.322173138
1220.06,832537.085992795
1221.12,631420.64246166
1222.18,623489.719362506
1223.24,681304.310965532
1224.3,859424.182581557
1225.36,818716.650061142
1226.42,898357.412111578
1227.48,596608.159526765
1228.54,752290.503925061
1229.6,777447.17872981
1230.66,833372.065118966
1231.72,867483.430816555
1232.78,843309.420169761
1233.84,677073.976204025
1234.9,764714.335079783
1235.96,713026.01619736
1237.02,814961.142314555
1238.08,822281.921247867
1239.14,754533.796749839
1240.2,949954.723021845
1241.26,771982.162034443
1242.32,821364.419469385
1243.38,691686.933268914
1244.44,837384.481732354
1245.5,619990.118645648
1246.56,688440.841305678
1247.62,897462.635661147
1248.68,844005.571620224
1249.74,821566.799120217
1250.8,783677.068699374
1251.86,901500.636908995
1252.92,775480.619870213
1253.98,696856.333883469
1255.04,802590.249074685
1256.1,673308.591096036
1257.16,693190.814096808
1258.22,1024157.58942787
1259.28,913508.241424515
1260.34,900964.743319519
1261.4,1036169.75878653
1262.46,1173876.3829667
1263.52,987881.424333895
1264.58,953027.119164372
1265.64,1052052.16369162
1266.7,1002261.75725943
1267.76,932935.380838337
1268.82,1159718.32308277
1269.88,900782.379717991
1270.94,1210496.87955986
1272,1088327.07658997
1273.06,1128416.14287045
1274.12,1112396.73611923
1275.18,890541.183297689
1276.24,910027.667601955
1277.3,658934.566336783
1278.36,682477.066261407
1279.42,964505.356654435
1280.48,856588.460404612
1281.54,544078.055842392
1282.6,508687.890735847
1283.66,147539.498366888
1284.72,171013.947469552
1285.78,600005.256118076
1286.84,903360.379016569
1287.9,512443.444908099
1288.96,181751.476557184
1290.02,641960.920331576
1291.08,509833.923167335
1292.14,542173.810184606
1293.2,663867.593588028
1294.26,694991.067037984
1295.32,499557.097289974
1296.38,677569.343016757
1297.44,513239.491523121
1298.5,570538.830812296
1299.56,524381.347082663
1300.62,682477.066261407
1301.68,479881.439250773
1302.74,618740.459574851
1303.8,485036.680251314
1304.86,493406.133083336
1305.92,903128.929974996
1306.98,552949.322188259
1308.04,620874.616665678
1309.1,625106.830698507
1310.16,512325.174377377
1311.22,812411.915412053
1312.28,754632.687193043
1313.34,770251.402090554
1314.4,621624.620150811
1315.46,795740.357077142
1316.52,599109.796351908
1317.58,520950.500575066
1318.64,516347.438345375
1319.7,572968.85430182
1320.76,537002.332283676
1321.82,702657.9002847
1322.88,609991.786441781
1323.94,681374.317344393
1325,782788.068178043
1326.06,600243.636687006
1327.12,832537.085992795
1328.18,754323.893409071
1329.24,721355.973583881
1330.3,607521.23483074
1331.36,660802.649833028
1332.42,646556.425984427
1333.48,599109.796351908
1334.54,935633.164459067
1335.6,826569.684630602
1336.66,906614.138095564
1337.72,800197.823822004
1338.78,787946.659303925
1339.84,661433.204309246
1340.9,800355.802849562
1341.96,775263.344926559
1343.02,772118.498200156
1344.08,749253.001325495
1345.14,845901.348617738
1346.2,734131.007062887
1347.26,657345.508852405
1348.32,1072438.56929007
1349.38,905832.445910047
1350.44,959036.657336668
1351.5,813895.708704044
1352.56,979423.683952719
1353.62,1228385.03775737
1354.68,832331.127925668
1355.74,901661.409152081
1356.8,960141.510500609
1357.86,1173876.3829667
1358.92,776753.127081088
1359.98,1087568.10288474
1361.04,1019851.86749444
1362.1,968260.111773805
1363.16,970062.541526819
1364.22,969412.977652612
1365.28,1005164.68541715
1366.34,620968.959917986
1367.4,1004666.08627098
1368.46,1122562.2396
1369.52,166643.505175495
1370.58,600688.280098333
1371.64,163346.617235817
1372.7,786360.760129675
1373.76,218299.256799713
1374.82,159284.066773924
1375.88,769482.661819793
1376.94,973558.505883812
1378,170548.174210117
1379.06,716851.411840786
1380.12,172796.752937726
1381.18,546213.06925591
1382.24,672869.066283445
1383.3,745087.471412635
1384.36,612705.026838502
1385.42,680671.716961837
1386.48,589204.377880074
1387.54,459064.659341055
1388.6,611781.363861264
1389.66,605819.34763758
1390.72,559827.382058003
1391.78,590864.1288955
1392.84,544154.786540474
1393.9,590634.785946621
1394.96,610829.52512282
1396.02,872293.264588195
1397.08,772342.04015534
1398.14,555203.014399249
1399.2,838217.417086755
1400.26,801469.151674653
1401.32,572907.866182031
1402.38,724067.872504528
1403.44,617931.137379044
1404.5,752099.23285633
1405.56,621699.204267714
1406.62,774217.214185142
1407.68,688408.748439758
1408.74,529475.304329577
1409.8,601411.698433308
1410.86,736939.994752583
1411.92,652258.921378094
1412.98,773269.213746198
1414.04,829023.046054127
1415.1,647654.307723651
1416.16,709660.78067123
1417.22,804267.263158436
1418.28,720876.415154356
1419.34,892854.666606853
1420.4,878805.004709629
1421.46,719997.668108364
1422.52,645825.267194155
1423.58,789132.670594972
1424.64,910495.56551119
1425.7,843904.108955673
1426.76,845438.958998728
1427.82,846835.844065977
1428.88,683792.62620535
1429.94,815473.745528826
1431,1054834.31667458
1432.06,989643.285137115
1433.12,893680.156463797
1434.18,922301.911130951
1435.24,1240754.69228476
1436.3,938689.285242777
1437.36,720362.76599466
1438.42,969628.31096092
1439.48,1210003.45403272
1440.54,956777.570916893
1441.6,982406.225386467
1442.66,932684.501443696
1443.72,1002261.75725943
1444.78,985630.675222344
1445.84,950183.685311624
1446.9,987191.0648106
1916.48,181751.476557184
1917.54,614338.492830188
1918.6,181751.476557184
1919.66,181751.476557184
1920.72,566125.782664699
1921.78,566125.782664699
1922.84,155438.884989202
1923.9,170168.143096566
1924.96,1012700.68193311
1926.02,653663.328497142
1927.08,583182.514528995
1928.14,883866.044112951
1929.2,636530.670656452
1930.26,532044.566704046
1931.32,679918.629321693
1932.38,671334.856015917
1933.44,570014.991798686
1934.5,518277.812212051
1935.56,748594.961907524
1936.62,687924.97384351
1937.68,551430.002621486
1938.74,724432.158025299
1939.8,466710.358291471
1940.86,548069.167815651
1941.92,555203.014399249
1942.98,709282.039904673
1944.04,740982.171652893
1945.1,463393.544944554
1946.16,839443.146258755
1947.22,887048.59191932
1948.28,672758.201026226
1949.34,662332.516033414
1950.4,852089.446941931
1951.46,837896.047383724
1952.52,671447.855759173
1953.58,923047.782903584
1954.64,733392.432839756
1955.7,664156.877385036
1956.76,687673.45953336
1957.82,631506.891208454
1958.88,823523.356534226
1959.94,631221.629482495
1961,825957.717960454
1962.06,816675.669655596
1963.12,749375.790091265
1964.18,905832.445910047
1965.24,944558.84103825
1966.3,908505.366637017
1967.36,914493.906391653
1968.42,916103.789462848
1969.48,931859.828935735
1970.54,958582.914447082
1971.6,1105219.87602878
1972.66,881633.673608124
1973.72,1237488.5138038
1974.78,969619.349442435
1975.84,1255341.36136543
1976.9,751860.821307563
1977.96,1190590.99951365
1979.02,161223.997623384
1980.08,173887.880587188
1981.14,670840.487309001
1982.2,473207.473558849
1983.26,174747.796531619
1984.32,435745.290277417
1985.38,805739.1856031
1986.44,594936.94688349
1987.5,416274.194714697
1988.56,563796.401722618
1989.62,645918.299572122
1990.68,528876.664422412
1991.74,519289.051811654
1992.8,851412.879111737
1993.86,555173.711080933
1994.92,625954.536869431
1995.98,633714.193816106
1997.04,766260.857193084
1998.1,805076.664393781
1999.16,883117.356586862
2000.22,845749.496747531
2001.28,962080.749718696
2002.34,783835.24536756
2003.4,621297.651998371
2004.46,759741.095252518
2005.52,644509.97292658
2006.58,814190.458491965
2007.64,751608.187882222
2008.7,845919.257444591
2009.76,998649.899560477
2010.82,925218.871495367
2011.88,750703.228126325
2012.94,777994.976991685
2014,731655.333708092
2015.06,640077.885365136
2016.12,732242.900161785
2017.18,732242.900161785
2018.24,999475.511546675
2019.3,772308.965622428
2020.36,1082333.03519935
2021.42,949526.244381487
2022.48,978981.658404183
2023.54,923195.070274993
2024.6,1115271.64691398
2025.66,521878.312067301
2026.72,963006.968777287
2027.78,982369.302170418
2028.84,1241262.09778551
2029.9,1164397.40175512
2030.96,1019359.37529623
2032.02,479650.448649825
2033.08,165813.976775884
2034.14,572066.336571229
2035.2,552961.022642432
2036.26,166643.505175495
2037.32,166643.505175495
2038.38,499769.204451623
2039.44,479650.448649825
2040.5,518277.812212051
2041.56,693373.234094582
2042.62,495013.959798613
2043.68,479009.873465134
2044.74,416582.574608097
2045.8,550001.326769172
2046.86,817613.747917443
2047.92,554305.915055158
2048.98,478295.489669666
2050.04,681318.049986608
2051.1,659388.432330945
2052.16,504010.249569767
2053.22,827727.170725768
2054.28,618437.933158823
2055.34,843468.812902853
2056.4,697524.370980527
2057.46,897206.62182893
2058.52,640534.848844095
2059.58,682012.259135426
2060.64,614711.677528263
2061.7,747718.750584284
2062.76,760888.830719794
2063.82,734480.633993339
2064.88,696086.739873259
2065.94,630973.496255154
2067,920941.361150436
2068.06,941841.308492475
2069.12,979596.764826382
2070.18,921158.690240874
2071.24,919914.923875988
2072.3,646615.311763808
2073.36,623471.24546914
2074.42,843070.1030781
2075.48,1016652.12226588
2076.54,940102.665630717
2077.6,844900.003034068
2078.66,962746.997986736
2079.72,770405.407923089
2080.78,888853.979563926
2081.84,1063316.32941875
2082.9,1113885.58123794
2083.96,1009712.25056893
2085.02,1000712.82988957
2086.08,172633.181951178
2087.14,165910.435969299
2088.2,152028.358076728
2089.26,165272.530107216
2090.32,165170.556527352
2091.38,165910.435969299
2092.44,705037.35667472
2093.5,172796.752937726
2094.56,484135.188117741
2095.62,695255.717056192
2096.68,643194.397990506
2097.74,620144.151275216
2098.8,600309.920199476
2099.86,620097.115840088
2100.92,630625.6228502
2101.98,657803.45317712
2103.04,679530.741410964
2104.1,727009.135153366
2105.16,749213.313542199
2106.22,641836.382273083
2107.28,452337.560034201
2108.34,635517.59521887
2109.4,840086.130770798
2110.46,644681.120552821
2111.52,572127.064063976
2112.58,726468.769771438
2113.64,576184.44337149
2114.7,592947.647001869
2115.76,537692.716748785
2116.82,482912.351330064
2117.88,782815.667066721
2118.94,595574.840752
2120,580556.866367812
2121.06,648918.114981687
2122.12,619513.2261458
2123.18,658926.963731354
2124.24,635659.892278411
2125.3,771068.873608245
2126.36,662284.186328345
2127.42,680804.14691105
2128.48,588108.319456404
2129.54,850544.962873262
2130.6,638174.926282953
2131.66,638174.926282953
2132.72,772876.40476931
2133.78,861466.28308934
2134.84,719721.25919773
2135.9,789458.286654606
2136.96,774352.474994944
2138.02,773204.007540481
2139.08,794721.096750668
2140.14,816256.696288541
2141.2,913691.117299141
2142.26,838139.034776756
2143.32,911605.819153781
2144.38,935552.277275425
2145.44,885801.762918455
2146.5,987773.262378216
2147.56,860799.92134898
2148.62,930176.159540219
2149.68,740741.410695071
2150.74,988959.429212236
2151.8,1131772.30586059
2152.86,1016260.09913473
2153.92,1013947.50505515
2154.98,856729.254545497
2156.04,556139.419127908
2157.1,906475.220436187
2158.16,571043.656884816
2159.22,608008.802333711
2160.28,165933.292313671
2161.34,167234.008475656
2162.4,170168.143096566
2163.46,173887.880587188
2164.52,172633.181951178
2165.58,622017.588635552
2166.64,526242.504142707
2167.7,652120.682232384
2168.76,436831.184688594
2169.82,653983.977997793
2170.88,566333.928215301
2171.94,604159.869440485
2173,648980.004826946
2174.06,621971.10006431
2175.12,647853.783476015
2176.18,547493.110167039
2177.24,444720.983723225
2178.3,586920.343499991
2179.36,537506.593495251
2180.42,604893.848336231
2181.48,410961.801130065
2182.54,645180.557511187
2183.6,566579.286174873
2184.66,741277.841967631
2185.72,524381.347082663
2186.78,758890.472034241
2187.84,515009.655967032
2188.9,632821.361700674
2189.96,542010.055344639
2191.02,669668.343467332
2192.08,624138.111464514
2193.14,677297.48756173
2194.2,738527.660418481
2195.26,624160.526878545
2196.32,620591.731994923
2197.38,617447.59342599
2198.44,861139.057031682
2199.5,928019.775698675
2200.56,783326.373307098
2201.62,651516.940002271
2202.68,922075.695518325
2203.74,827196.364333202
2204.8,722423.230489827
2205.86,1065700.8587236
2206.92,836125.04100664
2207.98,646615.311763808
2209.04,793551.290456131
2210.1,767816.222088584
2211.16,821331.556127067
2212.22,900467.400950891
2213.28,840162.086535006
2214.34,705556.716963541
2215.4,703962.66670861
2216.46,944853.604712845
2217.52,785724.409166263
2218.58,1046411.8856817
2219.64,976877.259895887
2220.7,1055762.36128615
2221.76,1042118.40011347
2222.82,1082347.18598144
2223.88,1008628.02480645
2224.94,1000916.8648827
2226,1044975.46494073
2227.06,1031193.89301293
2228.12,978879.184906547
2229.18,923047.782903584
2230.24,1045148.06503412
2231.3,1258025.28770726
2232.36,643133.232051696
2233.42,710835.279793006
2234.48,903186.880580617
2235.54,582922.862171941
2236.6,166643.505175495
2237.66,110251.11705612
2238.72,170548.174210117
2239.78,173887.880587188
2240.84,624064.695591345
2241.9,623210.748204222
2242.96,174747.796531619
2244.02,787590.800054556
2245.08,996220.733266361
2246.14,556000.723225271
2247.2,730260.325385612
2248.26,533562.016572322
2249.32,648616.688719635
2250.38,607491.853982966
2251.44,585884.720279239
2252.5,656776.927698973
2253.56,357337.269716616
2254.62,625659.541830713
2255.68,578704.613557696
2256.74,585041.476167728
2257.8,655307.923589422
2258.86,803503.703769696
2259.92,561640.563037233
2260.98,813362.256199265
2262.04,906305.688421481
2263.1,587853.299497048
2264.16,671414.891444596
2265.22,599047.786346725
2266.28,806493.802676869
2267.34,554769.175518367
2268.4,554904.572016073
2269.46,502625.042698832
2270.52,844767.333604669
2271.58,607084.561826028
2272.64,623037.498938121
2273.7,858878.00998732
2274.76,821291.135135944
2275.82,794199.7959896
2276.88,904728.242596751
2277.94,870843.099842863
2279,927533.079249813
2280.06,664358.078797522
2281.12,796057.149750388
2282.18,723863.061309815
2283.24,880863.606311532
2284.3,903144.886053444
2285.36,901314.4220258
