"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"76",0.01,10,0.1,0.6,1,0.8,4000,0.417919026894098,0.457481642837592,0.259840678147944,0.0103171080448486,0.0160354645385223,0.00400177688904352
"82",0.01,10,0.1,0.6,2,0.8,4000,0.417096277460106,0.459256736490772,0.259716242515585,0.0102006528249223,0.0158020303667279,0.0039219810826503
"88",0.01,10,0.1,1,1,0.8,4000,0.422683632133209,0.447315277126167,0.263351792685998,0.0103828028563764,0.0161599319055325,0.00409059357115449
"94",0.01,10,0.1,1,2,0.8,4000,0.421956395702946,0.44881001349597,0.263444331245677,0.0103945909919423,0.0161791347272429,0.00410229254004733
"5",0.01,9,0.05,0.6,1,0.8,5000,0.417801499937141,0.457765756569314,0.259888730781621,0.0102213202625531,0.0158172168895922,0.00391345906003689
"11",0.01,9,0.05,0.6,2,0.8,5000,0.416999866016068,0.459474567273945,0.259728200794899,0.0102286733489801,0.0157927688620682,0.00399316747355865
"17",0.01,9,0.05,1,1,0.8,5000,0.422112074606419,0.448495147805479,0.263128269719511,0.010381102041259,0.016090856362936,0.00408899624422978
"23",0.01,9,0.05,1,2,0.8,5000,0.421386285186966,0.449989211382584,0.26317025707177,0.010388345157527,0.0161316228679108,0.00410350654009448
"29",0.01,9,0.1,0.6,1,0.8,5000,0.416592727322962,0.460335275049807,0.258880893120647,0.0102023354122647,0.0157716177965527,0.00391486140340477
"35",0.01,9,0.1,0.6,2,0.8,5000,0.416025320845528,0.461540232482188,0.258875325473568,0.01016415576229,0.0156340810237881,0.00394159244053626
"41",0.01,9,0.1,1,1,0.8,5000,0.420998518202447,0.450800174137772,0.262168827992525,0.0103372399366292,0.0160047864145456,0.00403553977510491
"47",0.01,9,0.1,1,2,0.8,5000,0.4203429203018,0.452181127237659,0.262233362427013,0.0102715912862489,0.0158918522855507,0.00403238998189585
"53",0.01,10,0.05,0.6,1,0.8,5000,0.423550836185062,0.445803375722041,0.26433804162012,0.0102845308689113,0.0159801525334874,0.00405388554011711
"59",0.01,10,0.05,0.6,2,0.8,5000,0.422584714507499,0.447792577780128,0.264279475893265,0.0102915777050561,0.0159845482801198,0.00411805514566333
"65",0.01,10,0.05,1,1,0.8,5000,0.428611412899145,0.435425585683732,0.268018201741199,0.0105015312563583,0.0163743219026916,0.00421264127876603
"71",0.01,10,0.05,1,2,0.8,5000,0.427817088987337,0.436964557295878,0.268172220065013,0.0104751028335336,0.0162198060895506,0.00419903651182745
"77",0.01,10,0.1,0.6,1,0.8,5000,0.421539485630303,0.44992260554641,0.262642942936181,0.0103664508114149,0.0161428971434143,0.00404923823711898
"83",0.01,10,0.1,0.6,2,0.8,5000,0.420702261009248,0.451680876401008,0.262666027982519,0.0102539212626745,0.0159526850984534,0.00399886289737711
"89",0.01,10,0.1,1,1,0.8,5000,0.426539169068545,0.43954191610993,0.266248720704289,0.0104094922113627,0.0162194423377256,0.00413076221473642
"95",0.01,10,0.1,1,2,0.8,5000,0.425922253703813,0.440767032772015,0.266533860017711,0.0104345714339658,0.0162482524345209,0.00416226505529206
"6",0.01,9,0.05,0.6,1,0.8,6000,0.420926897191803,0.451225299364407,0.262378674228563,0.0102572129045972,0.0159178143757709,0.00396813951212569
"12",0.01,9,0.05,0.6,2,0.8,6000,0.420097382420465,0.452951424560744,0.262323921348426,0.010270343388956,0.0159050457537182,0.00404943831846169
"18",0.01,9,0.05,1,1,0.8,6000,0.425412786220166,0.441817490855507,0.265679344663689,0.0104437309275744,0.0161943849931926,0.00415111323731218
"24",0.01,9,0.05,1,2,0.8,6000,0.424754628140324,0.443118120096829,0.265881147792481,0.010427266705062,0.0162029516901278,0.00415865396111333
"30",0.01,9,0.1,0.6,1,0.8,6000,0.419352116228056,0.454503181462448,0.261070463051784,0.010230957926318,0.0158702580116586,0.00396450343376465
"36",0.01,9,0.1,0.6,2,0.8,6000,0.418765645182348,0.455710734810732,0.261165024786024,0.0102102125069955,0.0157526800296472,0.00399318091440722
"42",0.01,9,0.1,1,1,0.8,6000,0.423998645242845,0.444668082981833,0.264466482908508,0.0103880791124822,0.016106237015855,0.00410166400433106
"48",0.01,9,0.1,1,2,0.8,6000,0.423397495586203,0.445896746241123,0.264662473856801,0.0103273810321837,0.0160333323302362,0.0040887140564448
"54",0.01,10,0.05,0.6,1,0.8,6000,0.427142118072492,0.438613606098577,0.267115876501683,0.010323529137379,0.0160394467883799,0.00410231323651121
"60",0.01,10,0.05,0.6,2,0.8,6000,0.426215240641636,0.440465867476663,0.267221147545756,0.0103421045767975,0.0160915925954504,0.00419024230008739
"66",0.01,10,0.05,1,1,0.8,6000,0.4322038685005,0.428491168205024,0.270725654327794,0.0105456814975094,0.0164424606875292,0.00426942081697303
"72",0.01,10,0.05,1,2,0.8,6000,0.431544820210613,0.429723164405163,0.271072921249763,0.0104973164406519,0.0162403329744591,0.0042622283899201
"78",0.01,10,0.1,0.6,1,0.8,6000,0.424638598154873,0.443618853427649,0.265021412812424,0.010386604948873,0.016156492776309,0.00409532144748396
"84",0.01,10,0.1,0.6,2,0.8,6000,0.423860618649583,0.445206530200169,0.265185659516697,0.0102828442396638,0.0159859546309234,0.00404783939080201
"90",0.01,10,0.1,1,1,0.8,6000,0.429682810609228,0.433374960621419,0.268590405714835,0.0104443039545584,0.0162441164926674,0.00418588481883298
"96",0.01,10,0.1,1,2,0.8,6000,0.429226082922082,0.434249309532776,0.269079396438504,0.0104737796152436,0.0162795201000244,0.0042012477382967
