"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"33",0.01,10,0.1,0.6,1,0.8,3000,0.413984565365981,0.465908704774927,0.256650470196661,0.00980913170692594,0.0167991609215702,0.00358679329517635
"39",0.01,10,0.1,0.8,1,0.8,3000,0.416455328965256,0.460450389145479,0.258481595107967,0.00982626520951389,0.0170726309598874,0.00363809529949355
"45",0.01,10,0.1,1,1,0.8,3000,0.418246459765192,0.456495119536868,0.259841394636865,0.0098333622221913,0.0172271171156918,0.00367675132691385
"4",0.01,10,0.05,0.4,1,0.8,4000,0.414515594449876,0.464799786855021,0.257398374691435,0.00980605979785088,0.0166249098015822,0.00356161430749035
"10",0.01,10,0.05,0.6,1,0.8,4000,0.419695130218351,0.453687544028494,0.261272485784918,0.00978168519541586,0.0168725168421682,0.00367042803030347
"16",0.01,10,0.05,0.8,1,0.8,4000,0.422590219297314,0.447565117670852,0.263378835465796,0.00974224500529591,0.0170352578666501,0.0037093202255582
"22",0.01,10,0.05,1,1,0.8,4000,0.42456088164328,0.44338847641743,0.264751314187109,0.00970783177869179,0.0169813659770017,0.00369975304294574
"28",0.01,10,0.1,0.4,1,0.8,4000,0.413335380409349,0.467379657311145,0.256336384414234,0.00986708911688239,0.0167458809693047,0.00357534517142102
"34",0.01,10,0.1,0.6,1,0.8,4000,0.418139343766862,0.456959430210085,0.259943697277876,0.00975061899042231,0.0168338275574359,0.00362232740753233
"40",0.01,10,0.1,0.8,1,0.8,4000,0.421064377579004,0.450716891235113,0.262033265031351,0.00978045977005739,0.0170810108182209,0.0036715676856485
"46",0.01,10,0.1,1,1,0.8,4000,0.422991777488277,0.446614790041405,0.263466037614593,0.00973628902047185,0.01711454077809,0.00367213713299761
"5",0.01,10,0.05,0.4,1,0.8,5000,0.417787682668692,0.457752726097898,0.260079311170385,0.00972500506350181,0.0165526261133001,0.00356410995309871
"11",0.01,10,0.05,0.6,1,0.8,5000,0.423836574340693,0.445150907239305,0.264512030817784,0.0097148370620496,0.0168158600467612,0.00367875467272167
"17",0.01,10,0.05,0.8,1,0.8,5000,0.426934147051847,0.438811447315555,0.266716796048798,0.00968028730945237,0.0169523393872223,0.00372306260066099
"23",0.01,10,0.05,1,1,0.8,5000,0.428921676000869,0.434714915345113,0.268067626923907,0.00962589014038111,0.0168648783899834,0.00371078044286128
"29",0.01,10,0.1,0.4,1,0.8,5000,0.416217801730591,0.461097659982007,0.258679803314653,0.00980083679581761,0.0166906274160776,0.003589364195236
"35",0.01,10,0.1,0.6,1,0.8,5000,0.421778897432761,0.449354613404977,0.262764930002891,0.00966829786122914,0.0167908431106643,0.00362105387136198
"41",0.01,10,0.1,0.8,1,0.8,5000,0.424905701862112,0.442869004133983,0.264950011745338,0.00972612529627363,0.0170428005412409,0.0036914048850515
"47",0.01,10,0.1,1,1,0.8,5000,0.426854172532388,0.438833166424969,0.266369383378821,0.00968419629638147,0.0170679633548537,0.00369272676841984
"6",0.01,10,0.05,0.4,1,0.8,6000,0.420847536042562,0.451326132130628,0.2625394988718,0.0096441626293399,0.0164585941649928,0.0035695895615601
"12",0.01,10,0.05,0.6,1,0.8,6000,0.427438297901958,0.43793354825554,0.267287841993548,0.00965701716550015,0.016752530455693,0.00369369915501564
"18",0.01,10,0.05,0.8,1,0.8,6000,0.430593888215876,0.43164005024771,0.269506984275883,0.00965432001112129,0.0169180799874012,0.00376707367265951
"24",0.01,10,0.05,1,1,0.8,6000,0.432503241355117,0.427792925651544,0.270762096091898,0.00956143698683005,0.0167762836688575,0.00373903536870852
"30",0.01,10,0.1,0.4,1,0.8,6000,0.418870210440272,0.455440870035927,0.260782529230349,0.00974316318222788,0.0166302276122304,0.00358644435916953
"36",0.01,10,0.1,0.6,1,0.8,6000,0.424899035598557,0.442998901109542,0.265151713487427,0.00959482296186637,0.0166885434338975,0.00361754336454988
"42",0.01,10,0.1,0.8,1,0.8,6000,0.428074528120309,0.436567136007597,0.267328880149474,0.0096529808062748,0.0169328152555285,0.003703787165183
"48",0.01,10,0.1,1,1,0.8,6000,0.430002196735231,0.432652866692831,0.268724086103229,0.0096248053329963,0.0169732029827016,0.00368663405394786
