"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"33",0.01,6,0.1,0.6,4,0.8,3000,0.404949660864169,0.486618919047944,0.249041813704289,0.0115398718947397,0.0181424703011548,0.00407594239153833
"39",0.01,6,0.1,1,3,0.8,3000,0.405713191205769,0.484738000193449,0.249733426001234,0.011471993029924,0.0179707468364944,0.00408164517032594
"45",0.01,6,0.1,1,4,0.8,3000,0.405697186966437,0.484774159660188,0.249745535473186,0.0115269476113683,0.0180581055407735,0.00409827407880521
"51",0.01,8,0.05,0.6,3,0.8,3000,0.407336356989749,0.481007831429377,0.251247006748396,0.0114600344691712,0.0179021230952807,0.00416895363988074
"57",0.01,8,0.05,0.6,4,0.8,3000,0.407151943268663,0.481444187688853,0.251167843426988,0.011548698684564,0.0181302082063071,0.00418886501397975
"63",0.01,8,0.05,1,3,0.8,3000,0.409519434243019,0.475828616457063,0.253177371043614,0.0113829834713023,0.0177189921905515,0.00417332269616077
"69",0.01,8,0.05,1,4,0.8,3000,0.409251517562809,0.476449942076419,0.253034809507514,0.011420230899205,0.0178479069736325,0.00416750168255877
"75",0.01,8,0.1,0.6,3,0.8,3000,0.407212750391977,0.481292750448739,0.251161724142671,0.0115157454663616,0.0180533525565878,0.00419666002154708
"81",0.01,8,0.1,0.6,4,0.8,3000,0.407004759973043,0.481791672628452,0.251034680462437,0.011533910141451,0.0181398969429053,0.00419150449922335
"87",0.01,8,0.1,1,3,0.8,3000,0.409324732643327,0.476285777503054,0.252991290158118,0.0113986596421477,0.0177545050125289,0.00417386787642499
"93",0.01,8,0.1,1,4,0.8,3000,0.409120326044301,0.476758225360724,0.252934546071939,0.0114373307490665,0.017851736130303,0.00414709676625028
"4",0.01,6,0.05,0.6,3,0.8,4000,0.405608390106123,0.485043125734427,0.249650105374989,0.0115111724321407,0.0180725874248307,0.00411462583431631
"10",0.01,6,0.05,0.6,4,0.8,4000,0.405622531078737,0.48500535580432,0.249662219692021,0.0115055856402349,0.0180566225094586,0.00411282263072233
"16",0.01,6,0.05,1,3,0.8,4000,0.406596989157574,0.482641484829148,0.250570295039071,0.0114646163338256,0.0179135953033713,0.00412108163647336
"22",0.01,6,0.05,1,4,0.8,4000,0.40655440482191,0.48274108558771,0.250554466478005,0.0115202534656695,0.0180823724256288,0.00414512190825778
"28",0.01,6,0.1,0.6,3,0.8,4000,0.405572523723466,0.485131348633754,0.249619887637571,0.0115115786427485,0.0180635523558454,0.00412834990360519
"34",0.01,6,0.1,0.6,4,0.8,4000,0.405531336974061,0.485229668840158,0.24959802049645,0.0115077778397147,0.0180591748212134,0.00411204055353883
"40",0.01,6,0.1,1,3,0.8,4000,0.406595530476471,0.482644942145672,0.250543431868687,0.0114167242995431,0.0178384750979631,0.0041045420741842
"46",0.01,6,0.1,1,4,0.8,4000,0.406554781629822,0.482739778849202,0.250562796025409,0.0114825079719655,0.0179472024204639,0.0041108629669392
"52",0.01,8,0.05,0.6,3,0.8,4000,0.409556588928435,0.475905359862635,0.253314341942672,0.0114268644664035,0.0178274125795234,0.00421377628161154
"58",0.01,8,0.05,0.6,4,0.8,4000,0.409275472555949,0.476554747503734,0.253186097312557,0.0115320045174478,0.0181103810311455,0.00423472251875808
"64",0.01,8,0.05,1,3,0.8,4000,0.412343797056267,0.469454042358198,0.255721819337321,0.011325509902255,0.0176043232334242,0.0041933398952436
"70",0.01,8,0.05,1,4,0.8,4000,0.411990069691875,0.470243780511663,0.255543333060496,0.0113801455019368,0.0177880749528505,0.00421267028108638
"76",0.01,8,0.1,0.6,3,0.8,4000,0.40928783027799,0.476518095956262,0.253109750064924,0.0114702587908238,0.0179777423737558,0.00421287692194605
"82",0.01,8,0.1,0.6,4,0.8,4000,0.409022389161353,0.477135607158894,0.252940666988679,0.0114920286647027,0.0180668635736382,0.00422431112449083
"88",0.01,8,0.1,1,3,0.8,4000,0.412070549569761,0.47007023766394,0.255428880967397,0.0113630313481008,0.0177071746306478,0.00419869420552469
"94",0.01,8,0.1,1,4,0.8,4000,0.411753264860722,0.470786599271297,0.255362704120213,0.0113915153630984,0.0178000242879721,0.00417364574066793
"5",0.01,6,0.05,0.6,3,0.8,5000,0.406364474245303,0.483256629806422,0.250367065590635,0.0114781347545414,0.0179965348621076,0.00412149814222242
"11",0.01,6,0.05,0.6,4,0.8,5000,0.406350755207594,0.483283048394075,0.250372729322756,0.0114855107285742,0.0180046393385797,0.00413200850857451
"17",0.01,6,0.05,1,3,0.8,5000,0.407634221453854,0.480208457805315,0.251528576460724,0.0114191563271937,0.0178068641186255,0.00413444385879685
"23",0.01,6,0.05,1,4,0.8,5000,0.407574965788718,0.480344872986873,0.251509514337252,0.0115027600756447,0.0180274258752207,0.00416898217326937
"29",0.01,6,0.1,0.6,3,0.8,5000,0.40630406818061,0.483401302584259,0.250312303520804,0.0115053501692597,0.0180478794703364,0.0041500429447025
"35",0.01,6,0.1,0.6,4,0.8,5000,0.406244015797198,0.483545048183438,0.250298617165601,0.0114759621302674,0.0179823196820457,0.00413904839134061
"41",0.01,6,0.1,1,3,0.8,5000,0.407597069950198,0.480296733221478,0.251483069815336,0.0113905205324329,0.0177678434839528,0.00412568005901503
"47",0.01,6,0.1,1,4,0.8,5000,0.407557583894705,0.480385999654948,0.251512190797754,0.0114604822037536,0.0179041280819074,0.00412343271615483
"53",0.01,8,0.05,0.6,3,0.8,5000,0.411840613922131,0.470770903605692,0.255408830638689,0.0113860478495386,0.0177610426927477,0.0042363915719675
"59",0.01,8,0.05,0.6,4,0.8,5000,0.411465812711957,0.471619265107174,0.255249802056297,0.0115045701048135,0.0180766679515975,0.00427484685692272
"65",0.01,8,0.05,1,3,0.8,5000,0.415137309518558,0.463306988526368,0.258157345289777,0.0112555619162604,0.0174762058359352,0.00419207057932131
"71",0.01,8,0.05,1,4,0.8,5000,0.414705163013322,0.464246109099752,0.257995565718313,0.0113088474120477,0.0176555975524568,0.0042070778491274
"77",0.01,8,0.1,0.6,3,0.8,5000,0.411409687464888,0.471735389210109,0.255037974848607,0.0114360386443408,0.0179093327576605,0.00424699612226704
"83",0.01,8,0.1,0.6,4,0.8,5000,0.411075260128238,0.472489818814448,0.25488781424103,0.0114488964328144,0.0179868709940182,0.00424686273838309
"89",0.01,8,0.1,1,3,0.8,5000,0.414730909920479,0.464201072940746,0.257751891393247,0.0113626917909781,0.0177097612490676,0.00424022598490394
"95",0.01,8,0.1,1,4,0.8,5000,0.414341962362154,0.465051937214534,0.257691171727952,0.0113606393625673,0.0177549421132389,0.00420065175825292
"6",0.01,6,0.05,0.6,3,0.8,6000,0.4071995602718,0.481303373015632,0.251154234014173,0.0114541291341556,0.0179499480646341,0.00412957354820857
"12",0.01,6,0.05,0.6,4,0.8,6000,0.407169617571964,0.481366776553223,0.251159476247987,0.011458129962453,0.0179488554171919,0.00415280768453244
"18",0.01,6,0.05,1,3,0.8,6000,0.408718045440593,0.477697334448312,0.252542889485993,0.0113846447095257,0.0177246861876745,0.00414827370921107
"24",0.01,6,0.05,1,4,0.8,6000,0.408650266578332,0.477852380498747,0.252526559133948,0.011472618107038,0.0179539282463256,0.00417586076914888
"30",0.01,6,0.1,0.6,3,0.8,6000,0.407112939336681,0.481506857926777,0.25107601701363,0.0114992823427478,0.0180297763584837,0.00417572853781003
"36",0.01,6,0.1,0.6,4,0.8,6000,0.407032028299079,0.481698795626075,0.251059186503447,0.0114546698889104,0.0179453493473116,0.00415680442678153
"42",0.01,6,0.1,1,3,0.8,6000,0.408668745743678,0.477810389618861,0.252476291688572,0.0113559548464419,0.017697291430286,0.00414006556054181
"48",0.01,6,0.1,1,4,0.8,6000,0.408616533109808,0.477930157283114,0.25252387126228,0.0114273999196094,0.0178348202642829,0.00413522338772049
"54",0.01,8,0.05,0.6,3,0.8,6000,0.414124074093767,0.465739632189723,0.257445016208826,0.0113496965573486,0.0176931352754237,0.00424772263408334
"60",0.01,8,0.05,0.6,4,0.8,6000,0.413665625035094,0.466753247942755,0.257277395251319,0.0114703113359915,0.018027091253014,0.00429237735780632
"66",0.01,8,0.05,1,3,0.8,6000,0.417801774725958,0.457586022981711,0.260448084120237,0.0112272899878423,0.0174457397915447,0.00422590495368028
"72",0.01,8,0.05,1,4,0.8,6000,0.417319066825739,0.458603328177769,0.260305230666436,0.011274711477022,0.0176073706328006,0.00423093161672319
"78",0.01,8,0.1,0.6,3,0.8,6000,0.413521823871379,0.467057207804311,0.256927535308183,0.0113776908388496,0.0178069607392249,0.00423738769247897
"84",0.01,8,0.1,0.6,4,0.8,6000,0.41310023657811,0.467993074313172,0.256755162627849,0.0114229437277609,0.017954634729913,0.00426938070871751
"90",0.01,8,0.1,1,3,0.8,6000,0.417235838862179,0.458795147113561,0.259899114885778,0.0113094300497081,0.0176116621463999,0.00423967843590116
"96",0.01,8,0.1,1,4,0.8,6000,0.41679879537327,0.459729419909425,0.259849181408637,0.0113315121140066,0.0176924325246732,0.00423383061219762
