"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"39",0.01,6,0.1,0.8,3,0.8,3000,0.405370692249075,0.485557486896302,0.24941366851715,0.00942698827802484,0.0147480239978449,0.00344913478814656
"45",0.01,6,0.1,0.8,4,0.8,3000,0.405362377722091,0.485577444095365,0.249408024322153,0.0094281469555424,0.0146959003634018,0.00344030556145414
"51",0.01,8,0.05,0.4,3,0.8,3000,0.406107114596854,0.483878633730603,0.250187403854559,0.00940217577534169,0.0148507178112459,0.00340451997187803
"57",0.01,8,0.05,0.4,4,0.8,3000,0.405992834411989,0.48415504971843,0.250075102263472,0.00940373307332577,0.0148515174762041,0.00341851374610536
"63",0.01,8,0.05,0.8,3,0.8,3000,0.408546207612047,0.478095106486345,0.252375782452526,0.00942911103753086,0.0150838923189309,0.00351061836630681
"69",0.01,8,0.05,0.8,4,0.8,3000,0.408292799575912,0.47869324422859,0.252225923415201,0.00944464834434236,0.0150285238560426,0.00351210883815441
"75",0.01,8,0.1,0.4,3,0.8,3000,0.405947919165807,0.484256843457536,0.250041031516368,0.00941119693118382,0.0148791729684001,0.00343022071914538
"81",0.01,8,0.1,0.4,4,0.8,3000,0.405878478227289,0.484416820526181,0.250016123582681,0.00940403269372716,0.0148372167833213,0.00340480072730816
"87",0.01,8,0.1,0.8,3,0.8,3000,0.408389883886684,0.478461832745317,0.25222121127957,0.00944987788927435,0.015141346356584,0.00351641073917763
"93",0.01,8,0.1,0.8,4,0.8,3000,0.408212575750025,0.478877497674653,0.252130509367788,0.00942004721966529,0.0150139725030771,0.00351955807368034
"4",0.01,6,0.05,0.4,3,0.8,4000,0.405103131632291,0.486247206448839,0.249189725417309,0.00941149279786604,0.0147085437934693,0.0033897410571957
"10",0.01,6,0.05,0.4,4,0.8,4000,0.405138221307852,0.486155876107541,0.24918699421974,0.00942666148747548,0.0147290131758344,0.00338728740228526
"16",0.01,6,0.05,0.8,3,0.8,4000,0.406163330830372,0.483666512897204,0.250161534040249,0.00939934431499726,0.0147559505919879,0.00345720071978745
"22",0.01,6,0.05,0.8,4,0.8,4000,0.406157456950957,0.483681427364823,0.250177541088796,0.00946028412368709,0.0148572361767662,0.0034725309189939
"28",0.01,6,0.1,0.4,3,0.8,4000,0.405066301266211,0.486334774608203,0.249174630503086,0.00939030005297128,0.0146767207404475,0.00337371502264306
"34",0.01,6,0.1,0.4,4,0.8,4000,0.405094062423218,0.486263021904524,0.24918991135544,0.0094359467156663,0.0147462697485737,0.00340042936317449
"40",0.01,6,0.1,0.8,3,0.8,4000,0.40612934066029,0.483749351157573,0.250129399555106,0.00940159960351182,0.0147690470205055,0.00344398724411814
"46",0.01,6,0.1,0.8,4,0.8,4000,0.406111464136481,0.48379091278796,0.250133881269552,0.00940280255787878,0.0147042707361501,0.00344003666966972
"52",0.01,8,0.05,0.4,3,0.8,4000,0.407601840965052,0.480380894081481,0.251624970093181,0.00938719818562721,0.0149353181420228,0.00342943379839643
"58",0.01,8,0.05,0.4,4,0.8,4000,0.407408092869012,0.480841150152831,0.25146472131616,0.00937741756291448,0.0149209566141342,0.00340772917071267
"64",0.01,8,0.05,0.8,3,0.8,4000,0.411124158021558,0.472222486714796,0.254765751833391,0.00944555879493185,0.0153044537131799,0.0035823906769604
"70",0.01,8,0.05,0.8,4,0.8,4000,0.410762700311096,0.473050994687181,0.254568065955417,0.00943486170500291,0.015181325141802,0.00354329226586708
"76",0.01,8,0.1,0.4,3,0.8,4000,0.407315596939169,0.481049059442555,0.251359463183368,0.00938579028615302,0.014898978143739,0.0034218856030333
"82",0.01,8,0.1,0.4,4,0.8,4000,0.407180923688997,0.481357815739766,0.251298321663291,0.00938183984991407,0.0149102017473217,0.00339991656262284
"88",0.01,8,0.1,0.8,3,0.8,4000,0.41084125023316,0.472866924687497,0.254471826877676,0.00946430316707331,0.0153257452867689,0.00358645083002193
"94",0.01,8,0.1,0.8,4,0.8,4000,0.410599891856822,0.473410878562118,0.25438847049553,0.00940265436447184,0.0151467083711577,0.0035460388575214
"5",0.01,6,0.05,0.4,3,0.8,5000,0.405612683604524,0.485031333853573,0.249682759648521,0.00937324614020654,0.014677352334185,0.00337544557617311
"11",0.01,6,0.05,0.4,4,0.8,5000,0.405647440500666,0.484940241778878,0.249677425852931,0.00940369412512028,0.0147100879584385,0.00338267924473025
"17",0.01,6,0.05,0.8,3,0.8,5000,0.407074793604478,0.481518723933147,0.251038842751261,0.00938591287724999,0.0148019660101258,0.00345802314426139
"23",0.01,6,0.05,0.8,4,0.8,5000,0.407051274205455,0.481574126516936,0.251043603939396,0.00943411767949526,0.0148728369537826,0.00347670594712285
"29",0.01,6,0.1,0.4,3,0.8,5000,0.405546583784246,0.485187451888013,0.249629639461415,0.00937279272067738,0.0146728640330459,0.00336423151280317
"35",0.01,6,0.1,0.4,4,0.8,5000,0.40556910490892,0.485129034907318,0.249645231695544,0.00943076586053542,0.0147668425380469,0.00339682286281787
"41",0.01,6,0.1,0.8,3,0.8,5000,0.407011462647132,0.481669668956531,0.250972274145503,0.00939065234821195,0.0148207208989785,0.0034437515840415
"47",0.01,6,0.1,0.8,4,0.8,5000,0.406990891862185,0.481716636652023,0.250992687624102,0.00938424838578938,0.0147389859183432,0.00344305637790365
"53",0.01,8,0.05,0.4,3,0.8,5000,0.409189540155828,0.476730866782205,0.253138903238557,0.00938693766696419,0.015034982086516,0.00345657918798941
"59",0.01,8,0.05,0.4,4,0.8,5000,0.408937695112523,0.477312456468,0.252957118680492,0.00937189984840037,0.015010028398521,0.00342347100087964
"65",0.01,8,0.05,0.8,3,0.8,5000,0.413749828316432,0.466380428486046,0.257133116285947,0.00948843263816629,0.0155590755814592,0.0036525200331118
"71",0.01,8,0.05,0.8,4,0.8,5000,0.413293243964335,0.467402900817301,0.256898392996553,0.00944265096184264,0.0153510938709464,0.00361129652793555
"77",0.01,8,0.1,0.4,3,0.8,5000,0.408761282341411,0.477711802957219,0.25276986042713,0.00937749707964123,0.01498378458389,0.0034416243837943
"83",0.01,8,0.1,0.4,4,0.8,5000,0.408578003152524,0.478123111878407,0.252659282907317,0.00937803730508614,0.0150203373729522,0.0034283256575132
"89",0.01,8,0.1,0.8,3,0.8,5000,0.41330319518786,0.46737410978861,0.256683630193256,0.00948259067442402,0.0155141477993149,0.00362270949675385
"95",0.01,8,0.1,0.8,4,0.8,5000,0.413010652309244,0.468014702967604,0.256605489864782,0.00942175801568825,0.0153380556326524,0.00360072773130707
"6",0.01,6,0.05,0.4,3,0.8,6000,0.406186788145339,0.483672771894097,0.250242556033946,0.00934261330018273,0.0146599998023561,0.00336242207961531
"12",0.01,6,0.05,0.4,4,0.8,6000,0.406213314724112,0.483602062172781,0.250237273274255,0.00939550746824781,0.0147407681585924,0.00339078454306432
"18",0.01,6,0.05,0.8,3,0.8,6000,0.408061871885459,0.479218167620754,0.251978236275366,0.00937541814841024,0.0148602817275978,0.00347262603521422
"24",0.01,6,0.05,0.8,4,0.8,6000,0.408009304583958,0.479340830613057,0.251974928163931,0.00942569163931293,0.0149572460004366,0.00350193561863099
"30",0.01,6,0.1,0.4,3,0.8,6000,0.406096973117681,0.48388234659483,0.2501583825645,0.00936429552179422,0.0147052319498175,0.00337133958205723
"36",0.01,6,0.1,0.4,4,0.8,6000,0.406095839944423,0.48388165455327,0.250158826324476,0.00942025656762601,0.0147870699069743,0.00339797556241051
"42",0.01,6,0.1,0.8,3,0.8,6000,0.407975785002213,0.479421479974818,0.251889746893696,0.0093900517109013,0.0148913828936423,0.00345972827452283
"48",0.01,6,0.1,0.8,4,0.8,6000,0.407941406567789,0.479498414437454,0.251907465558155,0.00938148987811622,0.0148034817777893,0.00345816112390019
"54",0.01,8,0.05,0.4,3,0.8,6000,0.410801386775663,0.473080608862802,0.254687010076796,0.00939901003186786,0.0151632570514302,0.00348300761957259
"60",0.01,8,0.05,0.4,4,0.8,6000,0.410481080695232,0.473811017483687,0.254470408494519,0.00936404831317823,0.0150841523830806,0.00345161294205162
"66",0.01,8,0.05,0.8,3,0.8,6000,0.416268946761531,0.460903316683777,0.259354362564761,0.00950871770859232,0.0157277265810689,0.00368841932276166
"72",0.01,8,0.05,0.8,4,0.8,6000,0.415759140304492,0.462016069736381,0.259130794707611,0.0094806645515022,0.0155675529530618,0.00366075880020565
"78",0.01,8,0.1,0.4,3,0.8,6000,0.410221158321796,0.474388876693824,0.254157303354078,0.0093860421903424,0.0151014570094129,0.00346844761813604
"84",0.01,8,0.1,0.4,4,0.8,6000,0.409985945952925,0.474908281702774,0.254033792937302,0.00936811405983194,0.015081693142288,0.0034373343034233
"90",0.01,8,0.1,0.8,3,0.8,6000,0.415658346783151,0.46222727563677,0.258757071408975,0.00950228872609618,0.0157030628705613,0.00366563331220691
"96",0.01,8,0.1,0.8,4,0.8,6000,0.415327744913219,0.462939191470696,0.258690026267719,0.00943673856089412,0.0155027109959974,0.0036409559052534
