"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"68",0.01,9,0.05,1,2,0.8,2000,0.409332841164271,0.476194134523446,0.252838435570988,0.0100162860429028,0.0143725423314159,0.00359167809973393
"74",0.01,9,0.1,0.6,1,0.8,2000,0.407287989445114,0.481062991504876,0.251011932269336,0.0101864236469102,0.0146023838819058,0.00362068035112929
"80",0.01,9,0.1,0.6,2,0.8,2000,0.406940692765166,0.481888615456138,0.250761796050262,0.0101274614069736,0.0144267199117172,0.00357841637103961
"86",0.01,9,0.1,1,1,0.8,2000,0.409695686506806,0.475336802546147,0.252947631454335,0.0100241053520357,0.0144743974484096,0.00359418773406503
"92",0.01,9,0.1,1,2,0.8,2000,0.409163614498494,0.476582388569301,0.252712297061173,0.0100036596942986,0.014466713762415,0.0035873835974409
"3",0.01,7,0.05,0.6,1,0.8,3000,0.406032647450962,0.484035560463462,0.249949897257794,0.0102226939443526,0.0145893945910506,0.00355137817949522
"9",0.01,7,0.05,0.6,2,0.8,3000,0.405888986100158,0.484378488196835,0.249887924936401,0.0102057300762166,0.0145422581911521,0.00355531725305068
"15",0.01,7,0.05,1,1,0.8,3000,0.407558113686074,0.480334673533075,0.251210839676855,0.0101195993941223,0.0144736178504716,0.003590355616329
"21",0.01,7,0.05,1,2,0.8,3000,0.407330352334674,0.480883066808861,0.251113676132321,0.0101098149598952,0.0144834287613509,0.00358162954095743
"27",0.01,7,0.1,0.6,1,0.8,3000,0.405989748547179,0.484132547559366,0.249907768452687,0.0102229521547022,0.014623986480694,0.00353714102657466
"33",0.01,7,0.1,0.6,2,0.8,3000,0.405856316633357,0.484455370675622,0.249872269148486,0.0102239676403223,0.0146081145661963,0.00357923326561801
"39",0.01,7,0.1,1,1,0.8,3000,0.407461321873371,0.480567339477329,0.251133391518417,0.0101600478452162,0.0145722008823547,0.00358420962385543
"45",0.01,7,0.1,1,2,0.8,3000,0.407242396171244,0.481093317026789,0.251052939008186,0.0101187598091363,0.0144666692788926,0.00358439093135982
"51",0.01,9,0.05,0.6,1,0.8,3000,0.411024503694737,0.472505465142811,0.254167738451858,0.00998074953298163,0.0143772579013173,0.00359142336292508
"57",0.01,9,0.05,0.6,2,0.8,3000,0.41043059157984,0.473863080274087,0.253956886630059,0.0100375540703113,0.0143812271720532,0.00361695328353587
"63",0.01,9,0.05,1,1,0.8,3000,0.414267422546816,0.465094097641756,0.256744156617168,0.00988970642899582,0.0143887568476722,0.00364915227240159
"69",0.01,9,0.05,1,2,0.8,3000,0.413669808213328,0.466419507586114,0.256597264694787,0.00984429994594915,0.0142469583620101,0.00362644439620134
"75",0.01,9,0.1,0.6,1,0.8,3000,0.410567042597319,0.473532274473161,0.25383421190607,0.0100475350080751,0.014468223114305,0.00362671659658699
"81",0.01,9,0.1,0.6,2,0.8,3000,0.410063609853452,0.474688463407297,0.25358540040428,0.00997623180060588,0.0142792646783562,0.00357675848780624
"87",0.01,9,0.1,1,1,0.8,3000,0.413899203111157,0.46590182550984,0.256414257848249,0.00989194183886651,0.0144299858104695,0.00364194594143704
"93",0.01,9,0.1,1,2,0.8,3000,0.413257893966759,0.467334261511792,0.256235770289687,0.00985948189434787,0.0143887173972445,0.00363959047920389
"4",0.01,7,0.05,0.6,1,0.8,4000,0.40745890094798,0.480685489164486,0.251209375565644,0.0101509031207149,0.014506624488698,0.00355335110856304
"10",0.01,7,0.05,0.6,2,0.8,4000,0.407268741798533,0.481130188641749,0.251149115836417,0.010136721779214,0.0144412851614776,0.00356543930362417
"16",0.01,7,0.05,1,1,0.8,4000,0.409438957711077,0.475973668024949,0.252822212044382,0.0100362447100483,0.0143988105206407,0.00358506429455375
"22",0.01,7,0.05,1,2,0.8,4000,0.409157136016175,0.476632305541995,0.252732297161847,0.0100115197247443,0.014353677185427,0.00358531957969474
"28",0.01,7,0.1,0.6,1,0.8,4000,0.407369051406659,0.480889246283967,0.251124577261105,0.0101662980802186,0.0145567531742622,0.00354614419970779
"34",0.01,7,0.1,0.6,2,0.8,4000,0.407183584765189,0.481327294457297,0.25107302251926,0.0101470482995004,0.0145053257832663,0.00357763678845734
"40",0.01,7,0.1,1,1,0.8,4000,0.409278503709017,0.476350555186103,0.252712013318081,0.0100868203048082,0.0145467188135248,0.0035903124738775
"46",0.01,7,0.1,1,2,0.8,4000,0.409004692327541,0.476993064619656,0.252622671916632,0.0100351396628416,0.0144133757951755,0.00358768664719601
"52",0.01,9,0.05,0.6,1,0.8,4000,0.414650444423633,0.464480532383057,0.257194729496246,0.0098719305747519,0.0143203184003416,0.00361456392346417
"58",0.01,9,0.05,0.6,2,0.8,4000,0.413933960934705,0.466059740735316,0.257020974111179,0.00990158600555524,0.014250310578336,0.00364728109604289
"64",0.01,9,0.05,1,1,0.8,4000,0.418539611153544,0.455878734573819,0.260157908826394,0.00976463021191743,0.0143281660140946,0.00369172788900822
"70",0.01,9,0.05,1,2,0.8,4000,0.417857828487809,0.457332174968242,0.260105148206997,0.00974194366014396,0.0142178885333854,0.00368691237007826
"76",0.01,9,0.1,0.6,1,0.8,4000,0.413853845810162,0.466220468838225,0.256550458327333,0.00992830779860765,0.0143518170183912,0.00364871990950933
"82",0.01,9,0.1,0.6,2,0.8,4000,0.413245840498023,0.467563732412678,0.256367221706394,0.00985768599032395,0.0141724038068679,0.00359212556188963
"88",0.01,9,0.1,1,1,0.8,4000,0.417826763650624,0.457395380403847,0.25954415235499,0.00979898159683997,0.0144185731484166,0.00366616451947356
"94",0.01,9,0.1,1,2,0.8,4000,0.417148946614203,0.458849697287923,0.259459017991167,0.00973175827083653,0.014307040997546,0.00367061267897345
"5",0.01,7,0.05,0.6,1,0.8,5000,0.409038447654697,0.477036237054101,0.252622235421595,0.0100758018796843,0.0144198325075305,0.00355414191455425
"11",0.01,7,0.05,0.6,2,0.8,5000,0.408783386295984,0.477623915459973,0.252539902494913,0.0100804591853308,0.014375618186147,0.00357784542582647
"17",0.01,7,0.05,1,1,0.8,5000,0.411373368485713,0.47157656313878,0.2544772893193,0.00996360623996414,0.0143357005953322,0.00360125308950737
"23",0.01,7,0.05,1,2,0.8,5000,0.411036417337713,0.472347678088745,0.254415868685848,0.00996926643399445,0.0143567688809526,0.00362612764390382
"29",0.01,7,0.1,0.6,1,0.8,5000,0.408857716997627,0.477446277380173,0.252443088760419,0.01012042811147,0.0145202667866752,0.00355958265251343
"35",0.01,7,0.1,0.6,2,0.8,5000,0.408613919747659,0.478013645269867,0.252383534000592,0.0100783579982259,0.0144421290340153,0.00358433687290476
"41",0.01,7,0.1,1,1,0.8,5000,0.411158915026557,0.472069184210766,0.254328636396686,0.0100400072963729,0.0145245029738116,0.00361650231358523
"47",0.01,7,0.1,1,2,0.8,5000,0.410817499623652,0.472853989252901,0.254227856566333,0.0099548408101329,0.0143416544775374,0.00359260515716565
"53",0.01,9,0.05,0.6,1,0.8,5000,0.418086207181033,0.457096818567869,0.25998102906444,0.0097948797771573,0.0142758807549335,0.00364494290075016
"59",0.01,9,0.05,0.6,2,0.8,5000,0.417276083193997,0.458832857299537,0.259855276006738,0.00979859849015309,0.0141564210811546,0.00365921373369018
"65",0.01,9,0.05,1,1,0.8,5000,0.422336651317373,0.447960338598334,0.263140686637717,0.00966847178023233,0.0142690596867158,0.00373585100120269
"71",0.01,9,0.05,1,2,0.8,5000,0.421653396213298,0.449364372375447,0.263203614130328,0.00964476309350053,0.01413302746754,0.00371723023966407
"77",0.01,9,0.1,0.6,1,0.8,5000,0.41691120846897,0.459599535029627,0.258999353710871,0.00985382504601784,0.0143067038422193,0.00367261901300009
"83",0.01,9,0.1,0.6,2,0.8,5000,0.416231573127672,0.4610614009052,0.258906212811104,0.00975508543567126,0.01409576597286,0.00360533632933405
"89",0.01,9,0.1,1,1,0.8,5000,0.421306937310014,0.450090196440838,0.262235830888,0.00970405796837464,0.0143812726855384,0.00371964235575002
"95",0.01,9,0.1,1,2,0.8,5000,0.420672637370003,0.451392891659476,0.262301707624053,0.00964379087605856,0.0142634364404296,0.00371482700037879
"6",0.01,7,0.05,0.6,1,0.8,6000,0.41064502585222,0.473386122276906,0.254026707485047,0.0100292197700216,0.0143838606009488,0.00357730567811666
"12",0.01,7,0.05,0.6,2,0.8,6000,0.410355091729177,0.474041948106686,0.2539613585771,0.0100086854268902,0.0142782998710489,0.00358488176052383
"18",0.01,7,0.05,1,1,0.8,6000,0.413320133244043,0.467230113216158,0.256100031897472,0.00989367297568018,0.014270604506792,0.00362408365584069
"24",0.01,7,0.05,1,2,0.8,6000,0.412938717944366,0.468080440728973,0.256086080615433,0.009894151286343,0.0143035543460381,0.00364592795326707
"30",0.01,7,0.1,0.6,1,0.8,6000,0.410371445089068,0.473998991876102,0.253764379971758,0.0100653130855084,0.0144912806908717,0.00357143921508993
"36",0.01,7,0.1,0.6,2,0.8,6000,0.410089333238229,0.474640714902515,0.253718625889765,0.0100177964107649,0.0143669676270098,0.00359419087220123
"42",0.01,7,0.1,1,1,0.8,6000,0.413030112850039,0.467882817808196,0.255901750120331,0.00997256669882599,0.014472040366796,0.00362857444352501
"48",0.01,7,0.1,1,2,0.8,6000,0.41262406065559,0.468800232861453,0.255811806927267,0.00989780351823688,0.0142874655731356,0.00361098803649196
"54",0.01,9,0.05,0.6,1,0.8,6000,0.421234856402986,0.450498638965328,0.262484956539126,0.00971816276011373,0.0142172485620831,0.00367721311781774
"60",0.01,9,0.05,0.6,2,0.8,6000,0.420385052183083,0.452279571255793,0.262452806882544,0.00972768151495439,0.0141246569808788,0.00369502941945521
"66",0.01,9,0.05,1,1,0.8,6000,0.425659012784825,0.441222884363952,0.26571498337267,0.00958789681902123,0.0142119731551654,0.00375315774845118
"72",0.01,9,0.05,1,2,0.8,6000,0.425054293008297,0.442418337660791,0.265951782420669,0.00957036347135671,0.0140855759471391,0.00374712882147242
"78",0.01,9,0.1,0.6,1,0.8,6000,0.419681596744716,0.45373682495255,0.2611879643125,0.00977965069559507,0.0142615163231559,0.00369385740373994
"84",0.01,9,0.1,0.6,2,0.8,6000,0.41899463354918,0.455178845574081,0.261182784642519,0.00967690679092548,0.0140416044488124,0.00361861885374934
"90",0.01,9,0.1,1,1,0.8,6000,0.424311294167822,0.443942972248299,0.264526378486953,0.00962808307751954,0.014330528034146,0.00372495602695125
"96",0.01,9,0.1,1,2,0.8,6000,0.423745850413703,0.445065020258109,0.264743998391663,0.00954835246120659,0.0141773179594678,0.00373255496690875
