"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"27",0.01,6,0.1,0.4,1,0.8,3000,0.404705123286998,0.487189539824717,0.248816094479231,0.010232309890573,0.0166782409088644,0.00347116746680409
"33",0.01,6,0.1,0.6,1,0.8,3000,0.405016463367579,0.486421547411388,0.249082802822477,0.010257963356236,0.0168789182286327,0.00357376311033632
"39",0.01,6,0.1,0.8,1,0.8,3000,0.405432224149473,0.485393756463007,0.249405134728771,0.0102141637127703,0.0168308783144691,0.00353514102498787
"45",0.01,6,0.1,1,1,0.8,3000,0.405799094874451,0.48448844777167,0.249739370346018,0.0102471647517639,0.0169897677685849,0.00356699148145488
"4",0.01,6,0.05,0.4,1,0.8,4000,0.405124736843796,0.486183498483993,0.249207621366418,0.0101981391747305,0.0166509408668193,0.00345204453081505
"10",0.01,6,0.05,0.6,1,0.8,4000,0.405663539161072,0.484878705833806,0.249653284326292,0.0102643823931218,0.0169253853431603,0.0035887855484231
"16",0.01,6,0.05,0.8,1,0.8,4000,0.406213199638893,0.483537866088247,0.250124292738162,0.0102217282046735,0.0168822654987719,0.00358115025329032
"22",0.01,6,0.05,1,1,0.8,4000,0.406708547670467,0.482330302695388,0.250576197063863,0.0102508055717513,0.0170232900208932,0.00360531310044185
"28",0.01,6,0.1,0.4,1,0.8,4000,0.405091063462709,0.486262595195904,0.249149439491013,0.0102519831424156,0.0167446624434139,0.0034803037867428
"34",0.01,6,0.1,0.6,1,0.8,4000,0.405635977535905,0.484943135848668,0.249641851173522,0.0102654033271333,0.0169382213798244,0.0035946581924477
"40",0.01,6,0.1,0.8,1,0.8,4000,0.40621659988445,0.483525958156731,0.250091884994064,0.0102134804196549,0.0168935545776678,0.00356724526165232
"46",0.01,6,0.1,1,1,0.8,4000,0.406718051112327,0.482305819291117,0.250543774316532,0.0102350863224049,0.0170340114510986,0.0035951501759945
"5",0.01,6,0.05,0.4,1,0.8,5000,0.40566719663205,0.48489311396986,0.249692905708171,0.0102165578808021,0.0167254666555138,0.00347877192595273
"11",0.01,6,0.05,0.6,1,0.8,5000,0.406472656505481,0.482966178702363,0.25038112990341,0.0102733404184316,0.0170116774117653,0.0036210929751307
"17",0.01,6,0.05,0.8,1,0.8,5000,0.407186489605352,0.481245852155716,0.250985929558589,0.0102024588305952,0.0169081255059753,0.00359478216646108
"23",0.01,6,0.05,1,1,0.8,5000,0.407767923726362,0.479847919136085,0.25151510397454,0.0102437577147773,0.0170696410739925,0.0036305359412894
"29",0.01,6,0.1,0.4,1,0.8,5000,0.405596038489066,0.485057799292852,0.249609529711055,0.0102203495899412,0.0167163269492066,0.003476551052938
"35",0.01,6,0.1,0.6,1,0.8,5000,0.406411223412654,0.483110560523686,0.250337850783432,0.0102629546217177,0.0169888831443183,0.00360399368416424
"41",0.01,6,0.1,0.8,1,0.8,5000,0.407157902146886,0.481309778730563,0.250934600271225,0.0102178276097007,0.0169701639016917,0.00358640476414152
"47",0.01,6,0.1,1,1,0.8,5000,0.40775578628382,0.479872457091169,0.251474153293695,0.0102537845660679,0.0171429283690076,0.00363757336327418
"6",0.01,6,0.05,0.4,1,0.8,6000,0.406302534838648,0.483389700688189,0.250268640259651,0.0102184986614711,0.0167665618228318,0.00348208768003657
"12",0.01,6,0.05,0.6,1,0.8,6000,0.407358632879468,0.480896660305065,0.251196267544223,0.0102803772526124,0.0170653368188483,0.00365636536974339
"18",0.01,6,0.05,0.8,1,0.8,6000,0.40823080089064,0.478815592543231,0.251922935334849,0.0102025592395248,0.0169612437954616,0.00362642057951364
"24",0.01,6,0.05,1,1,0.8,6000,0.408896488009326,0.477233560165909,0.252507924326048,0.0102312356254045,0.0170856348950679,0.00365013087643898
"30",0.01,6,0.1,0.4,1,0.8,6000,0.406181876131852,0.483672125057799,0.250146442329059,0.0102139454811435,0.0167368891852554,0.00348468539855774
"36",0.01,6,0.1,0.6,1,0.8,6000,0.407259014924328,0.481126449698747,0.251110511268351,0.0102696080966172,0.0170556365428134,0.00361838860074742
"42",0.01,6,0.1,0.8,1,0.8,6000,0.408170507673534,0.478954964275283,0.251837193091307,0.0102079720193039,0.0170011323425497,0.00362295495578607
"48",0.01,6,0.1,1,1,0.8,6000,0.408837274146472,0.477370561832635,0.252435194363622,0.0102597529740672,0.0172144497862648,0.00366786462361675
